wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
sym11,1,zero,6.2654580553373134e-24,289.6627291804895,6743122.929224176,0.5614035087719298,83.98212951177162,207,smoothed,2.032876282768207e-12,,6.359519915341945,43755.17443213324,0.9864733896431983,0.00011826130089414852,1.0,434.5999999999993,,,,[],[],13,390.07692307693037,18.20000000000192,761.400000000007,"[6, 19, 41, 51, 67, 77, 91, 103, 131, 151, 162, 177, 197]","[18.20000000000192, 545.4000000000068, 235.80000000000598, 476.20000000000687, 190.40000000000663, 433.8000000000121, 761.400000000007, 522.8000000000105, 566.2000000000115, 243.60000000000684, 233.80000000000865, 658.400000000006, 185.00000000000358]","[1, 1, 31, 31, 64, 72, 1, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 72, 81, 204, 118, 143, 157, 164, 204, 204]",42883024.56000014,761.4000000000035,-761.4000000000035,0.0,,,,DWT,mdp.39015067403868,1.4156103134155273e-07,,0.0,42.0,10.0,0.0,37.5,,3.524291969370097e-12,113.65953177258251,1286.5999999999067,113.6595317725825,,0.0,113.65953177258251,,,13.60000000000192,0.0,42.0,7.048583938740194e-12,3.524291969370097e-12,,7.389644451905042e-13,4.6505005109659725e-12,1.9915000796190096e-23,0.8667175647945116,0.0958476702396864,0.05374920115082091,0.5772529614634867,0.08813181137893616,0.3259113386720278,4.543476705975991e-12,4.543476705975991e-12,4.1139314177485176e-12,,1.2856279180626362e-12,0.05174267450950687,4.164616917787377e-12,,,,,0.0,,2.8688880797874306e-12,1.0,1.0,6.825166544948373e-12,6.825166544948373e-12,1.0,0.5236447388672116,0.23471548971752784,645,0.8609828837103248,0.4295349043593481,528,0,0.24126100094405042,0.43666040221046937,647,0,0.2402427441474418,0.39513309970843685,454,94.4545746201139,0.9009910119286018,568.5,556.1298200939556,0.6525395311215336,405,sym,548.8070175438596,495.0,257.5637057869368,171,1.0,0.8222875835537119,0.053313724933886426,6,305.25,127
bior3.3,1,antireflect,2.293482557843117e-27,324.0273030332771,6979543.480306917,0.5373831775700935,88.04884270170038,207,smoothed,2.647157855236681e-14,-2.0437582737287146e-10,6.323292590833614,46126.619579488724,0.9924974245430551,0.00011826130089415468,1.0,434.6,,,,[],[],12,406.71666666666664,18.19999999999999,761.3999999999999,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.19999999999999, 545.4000000000001, 235.8, 476.1999999999999, 433.79999999999995, 761.3999999999999, 522.8, 566.1999999999999, 243.59999999999997, 233.7999999999999, 658.4000000000001, 184.9999999999999]","[0, 0, 31, 31, 72, 0, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 204, 118, 143, 157, 164, 204, 204]",42883024.55999999,761.3999999999999,-761.3999999999999,0.0,,,,DWT,mdp.39015067403868,7.450580596923828e-09,,0.0,37.0,11.0,0.0,37.0,,1.1368683772161603e-13,130.29927536231878,1477.0000000000018,130.2992753623188,,0.0,130.29927536231878,,,13.599999999999987,0.0,23.5,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,4.863056826742028e-15,8.587887380370667e-28,0.9979223593480618,0.04249363107366587,0.13791901440281598,0.23692387570892184,0.10243752199207316,0.32591133865986116,0.9999999998570421,0.9999999998570421,0.9999999998570456,,0.0,0.9999999997281382,6.717124060947382e-14,,,,,1.0,,1.5099410946249636e-13,0.7297297297297298,0.0,2.201666627402701e-13,2.201666627402701e-13,0.0,1.970746374306536,0.8833559587652048,278,0.8247042974274774,0.41143591611681524,638,0,0.43254579054925124,0.7828684210735023,274,0,0.21681377178936342,0.35659889754685464,642,210.16818661887595,0.7796979175902767,458.0,385.66157111296206,0.6498070300739643,416,bior,518.8148148148148,489.0,217.22785977508843,135,0.9453501836341808,0.6935129751657019,0.1302009789063629,4,313.0,128
sym9,1,symmetric,6.238663024426751e-26,309.6813421670481,6932677.87759463,0.5401785714285714,96.81585201036827,207,smoothed,1.9332683602139397e-13,-1.8121715239516357e-10,6.447128641744197,34128.03558309596,0.9803001750252653,0.00011826130089415437,1.0,434.59999999999974,,,,[],[],13,390.0769230769229,18.20000000000016,761.3999999999996,"[6, 19, 41, 51, 67, 77, 91, 103, 131, 151, 162, 177, 197]","[18.20000000000016, 545.3999999999996, 235.79999999999973, 476.1999999999998, 190.39999999999986, 433.7999999999997, 761.3999999999996, 522.7999999999995, 566.1999999999995, 243.60000000000053, 233.80000000000047, 658.4, 185.00000000000006]","[1, 1, 31, 31, 64, 72, 1, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 72, 81, 204, 118, 143, 157, 164, 204, 204]",42883024.55999997,761.3999999999997,-761.3999999999997,0.0,,,,DWT,mdp.39015067403868,2.2351741790771484e-08,,0.0,42.0,10.0,0.0,37.5,,2.2737367544323206e-13,113.65953177257506,1286.600000000003,113.65953177257516,,0.0,113.65953177257506,,,13.600000000000158,0.0,42.0,3.410605131648481e-13,2.2737367544323206e-13,,2.8421709430404007e-13,3.9120038542720863e-13,1.919288880139325e-25,0.9431491252555878,0.22487401936121854,0.12123404767648924,0.27653006715506606,0.030056227146934105,0.3259113386609347,4.09594580474959e-12,4.09594580474959e-12,3.6731728769723304e-12,,4.94472276177937e-13,0.05174267450998693,2.0151372182842146e-13,,,,,0.0,,4.5298232838748907e-13,1.0,1.0,4.403333254805402e-13,4.403333254805402e-13,1.0,0.523644738857584,0.2347154897132124,659,0.861578026393124,0.4298318145072417,522,0,0.24126100094177264,0.4366604022063468,659,0,0.22797764094224102,0.3749603853777157,545,73.06332869504372,0.9234137015775223,596.25,589.4946833389276,0.6492068507887612,419,sym,548.8070175438596,495.0,257.5637057869368,171,1.0,0.8222875835537119,0.053313724933886426,6,315.75,129
db2,1,periodic,4.1286235915249594e-27,321.47420455100973,6728525.497700439,0.5428571428571428,121.77485474388146,207,smoothed,4.174867644290929e-14,-2.1398200988898017e-10,6.374370464176477,34226.3027262063,0.971382168283189,0.00011826130089415463,1.0,434.60000000000014,,,,[],[],12,406.7166666666667,18.199999999999932,761.4000000000001,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.199999999999932, 545.4, 235.8, 476.2000000000001, 433.8, 761.4000000000001, 522.8000000000001, 566.2000000000002, 243.60000000000002, 233.80000000000018, 658.4000000000003, 185.00000000000006]","[0, 0, 31, 31, 72, 0, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 205, 118, 143, 157, 164, 205, 205]",42883024.56,761.4000000000001,-761.4000000000001,0.0,,,,DWT,mdp.39015067403868,7.450580596923828e-09,,0.0,23.5,11.0,0.0,37.0,,1.1368683772161603e-13,130.29927536231884,1477.000000000001,130.2992753623189,,0.0,130.29927536231884,,,13.59999999999993,0.0,23.5,1.1368683772161603e-13,1.1368683772161603e-13,,1.1368683772161603e-13,4.023571021104188e-14,6.693739859595174e-27,0.9881745660747953,0.11771891728616093,0.048552262561155864,0.31448107448107326,0.03064902235186805,0.32591133865950334,0.9999999998570456,0.9999999998570456,0.9999999998570507,,1.9778891047117482e-13,0.9999999997281337,6.717124060947382e-14,,,,,1.0,,1.5099410946249636e-13,0.0,0.0,2.201666627402701e-13,2.201666627402701e-13,0.0,1.897773401333556,0.8506469753339012,525,0.8140923683017242,0.40614174122862756,669,0,0.3804222384256883,0.6885295468010226,539,0,0.21422512039358485,0.3523412794709855,661,77.06923294458474,0.9192146405193032,598.5,591.0447480281575,0.6459280749766327,428,db,404.99122807017545,325.5,283.61669733616094,342,0.7379483408989196,0.9054633221536157,0.21179716472467155,3,321.75,130
bior2.6,1,periodic,3.743575629487662e-27,321.89939133581225,6952597.146186303,0.5363636363636364,92.10753856425696,207,smoothed,3.643676879272204e-14,-2.1127810612142655e-10,6.378448865741539,37268.216094829986,0.9864233458423589,0.00011826130089415463,1.0,434.6,,,,[],[],13,390.0769230769231,18.200000000000045,761.4000000000001,"[6, 19, 41, 51, 67, 77, 91, 103, 131, 151, 162, 177, 197]","[18.200000000000045, 545.4, 235.8, 476.2, 190.4000000000001, 433.8, 761.4000000000001, 522.8, 566.2, 243.60000000000002, 233.8, 658.4000000000002, 184.99999999999994]","[1, 1, 31, 31, 64, 72, 1, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 72, 81, 204, 118, 143, 157, 164, 204, 204]",42883024.56,761.4000000000001,-761.4000000000001,0.0,,,,DWT,mdp.39015067403868,7.450580596923828e-09,,0.0,42.0,10.0,0.0,37.5,,1.1368683772161603e-13,113.65953177257524,1286.6000000000013,113.65953177257529,,0.0,113.65953177257524,,,13.600000000000044,0.0,42.0,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,2.79364980527036e-14,5.469454642978566e-27,0.9897979397556644,0.12372541099747639,0.12832565248748848,0.222478632478632,0.04899932339521744,0.325911338660219,4.1061598565761415e-12,4.1061598565761415e-12,3.6809444381447065e-12,,0.0,0.05174267450997794,6.717124060947382e-14,,,,,0.0,,1.5099410946249636e-13,1.0,1.0,2.201666627402701e-13,2.201666627402701e-13,1.0,0.5236447388568197,0.23471548971286985,680,0.8284954779454292,0.4133272944380309,596,0,0.24126100094162498,0.43666040220607955,679,0,0.2161895655877867,0.3555722503856198,647,39.433488306260706,0.958665106597211,650.5,648.6357087038797,0.638399639252484,440,bior,518.8148148148148,489.0,217.22785977508843,135,0.9453501836341808,0.6935129751657019,0.1302009789063629,4,331.0,131
db5,1,periodic,3.8196759358468814e-27,321.81199226349577,6823567.274234171,0.5416666666666666,100.86136170828973,207,smoothed,3.832039355720682e-14,-2.0937072076066014e-10,6.386168045165849,34668.73976355497,0.9833545375810211,0.00011826130089415468,1.0,434.6,,,,[],[],13,390.0769230769231,18.19999999999999,761.4000000000002,"[6, 19, 41, 51, 67, 77, 91, 103, 131, 151, 162, 177, 197]","[18.19999999999999, 545.4000000000002, 235.80000000000007, 476.20000000000005, 190.40000000000003, 433.8000000000002, 761.4000000000002, 522.8, 566.2, 243.60000000000002, 233.79999999999995, 658.4000000000001, 185.00000000000006]","[1, 1, 31, 31, 64, 72, 1, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 72, 81, 204, 118, 143, 157, 164, 204, 204]",42883024.559999995,761.4000000000002,-761.4000000000002,0.0,,,,DWT,mdp.39015067403868,0.0,,0.0,42.0,10.0,0.0,37.5,,2.2737367544323206e-13,113.65953177257524,1286.6000000000013,113.6595317725753,,0.0,113.65953177257524,,,13.599999999999987,0.0,42.0,2.2737367544323206e-13,2.2737367544323206e-13,,0.0,3.229785034471522e-14,5.7114205517516775e-27,0.9894642479317362,0.1350938851236711,0.08238878204030399,0.2976139601139589,0.03331801776502446,0.32591133865986116,4.1061598565761415e-12,4.1061598565761415e-12,3.681721594261944e-12,,0.0,0.05174267450997794,1.3434248121894764e-13,,,,,0.0,,0.0,1.0,1.0,4.403333254805402e-13,4.403333254805402e-13,1.0,0.5236447388567589,0.23471548971284256,684,0.8347926734926323,0.4164688961333441,583,0,0.24126100094162492,0.43666040220607943,683,0,0.2196969847106753,0.36134098814676135,593,55.28939018172172,0.9420446643797467,635.75,632.1388572629392,0.6378200261102087,441,db,404.99122807017545,325.5,283.61669733616094,342,0.7379483408989196,0.9054633221536157,0.21179716472467155,3,331.5,132
db23,1,symmetric,1.9065098895247476e-26,314.82986682551365,7740437.057448608,0.5396825396825397,104.36152752061622,207,smoothed,1.0174148158419985e-13,-2.2124457821348668e-10,6.630274316627831,33107.680728999476,0.9788000765247811,0.0001182613008941546,1.0,434.6000000000001,,,,[],[],13,390.0769230769232,18.19999999999999,761.4000000000005,"[6, 19, 41, 51, 67, 77, 91, 103, 131, 151, 162, 177, 197]","[18.19999999999999, 545.4, 235.7999999999999, 476.20000000000005, 190.39999999999998, 433.80000000000035, 761.4000000000005, 522.7999999999998, 566.2000000000002, 243.60000000000025, 233.80000000000007, 658.4000000000001, 184.9999999999999]","[1, 1, 31, 31, 64, 72, 1, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 72, 81, 204, 118, 143, 157, 164, 204, 204]",42883024.56,761.4000000000005,-761.4000000000005,0.0,,,,DWT,mdp.39015067403868,7.450580596923828e-09,,0.0,42.0,10.0,0.0,37.5,,5.684341886080801e-13,113.65953177257535,1286.5999999999995,113.65953177257533,,0.0,113.65953177257535,,,13.599999999999987,0.0,42.0,5.684341886080801e-13,5.684341886080801e-13,,5.684341886080802e-14,1.7914329050012505e-13,5.418524145319446e-26,0.9628063199864649,0.4946030607256078,0.4088103138239266,0.2695021028354351,0.023900950360670827,0.32591133865986116,4.1130432393288174e-12,4.1130432393288174e-12,3.683497951101344e-12,,9.889445523558741e-14,0.05174267450996883,3.358562030473691e-13,,,,,0.0,,1.5099410946249636e-13,1.0,1.0,1.1008333137013506e-12,1.1008333137013506e-12,1.0,0.5236447388572489,0.23471548971306222,666,1.1467517005451422,0.5721018284299612,168,0,0.24126100094175199,0.4366604022063094,663,0,0.3085175353903264,0.5074263137719206,191,280.17494534665303,0.706315570915458,422.0,281.73418315818844,0.6319837812648569,456,db,404.99122807017545,325.5,283.61669733616094,342,0.7379483408989196,0.9054633221536157,0.21179716472467155,3,342.75,133
bior2.2,1,periodic,2.539720535208934e-27,323.5843981443677,6846285.49363865,0.5424528301886793,88.74337889208438,207,smoothed,3.024097343983806e-14,-2.0721739879547868e-10,6.329207287333008,37647.83919321823,0.9874836982588227,0.00011826130089415466,1.0,434.6,,,,[],[],13,390.0769230769231,18.199999999999932,761.4,"[6, 19, 41, 51, 67, 77, 91, 103, 131, 151, 162, 177, 197]","[18.199999999999932, 545.4000000000001, 235.79999999999995, 476.20000000000005, 190.40000000000003, 433.8, 761.4, 522.8000000000002, 566.2, 243.59999999999997, 233.7999999999999, 658.4000000000001, 185.0]","[1, 1, 31, 31, 64, 72, 1, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 72, 81, 204, 118, 143, 157, 164, 204, 204]",42883024.559999995,761.4,-761.4,0.0,,,,DWT,mdp.39015067403868,0.0,,0.0,42.0,10.0,0.0,37.5,,0.0,113.65953177257524,1286.6000000000013,113.65953177257525,,0.0,113.65953177257524,,,13.59999999999993,0.0,42.0,0.0,0.0,,0.0,1.35907287823963e-14,1.64171851609246e-27,0.9962313375066427,0.05120454066930051,0.0904768618452766,0.30875262054507335,0.051289394575510495,0.32591133865950334,4.1061598565761415e-12,4.1061598565761415e-12,3.678390925188069e-12,,0.0,0.05174267450997794,0.0,,,,,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.5236447388564072,0.2347154897126849,701,0.8125963098095118,0.40539537407833165,681,0,0.24126100094152667,0.43666040220590163,701,0,0.21399353644883112,0.35196038770978794,664,17.858238061652855,0.9812806728913492,686.75,686.3983395526125,0.6307084706175824,458,bior,518.8148148148148,489.0,217.22785977508843,135,0.9453501836341808,0.6935129751657019,0.1302009789063629,4,344.5,134
db24,1,periodic,1.3527676432820717e-26,316.3200253809033,7798563.1704007145,0.5354330708661418,109.65679725399728,207,smoothed,8.487038232690086e-14,-2.0384416377083904e-10,6.658851859516113,32037.64365238494,0.9777838455540752,0.00011826130089415463,1.0,434.6000000000001,,,,[],[],13,390.0769230769231,18.20000000000016,761.4000000000002,"[6, 19, 41, 51, 67, 77, 91, 103, 131, 151, 162, 177, 197]","[18.20000000000016, 545.4000000000002, 235.79999999999978, 476.20000000000005, 190.39999999999986, 433.8000000000001, 761.4000000000002, 522.7999999999998, 566.2000000000003, 243.60000000000008, 233.80000000000007, 658.3999999999999, 185.00000000000023]","[1, 1, 31, 31, 64, 72, 1, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 72, 81, 204, 118, 143, 157, 164, 204, 204]",42883024.55999999,761.4000000000002,-761.4000000000002,0.0,,,,DWT,mdp.39015067403868,7.450580596923828e-09,,0.0,42.0,10.0,0.0,37.5,,2.2737367544323206e-13,113.65953177257524,1286.6000000000013,113.65953177257529,,0.0,113.65953177257524,,,13.600000000000158,0.0,42.0,2.2737367544323206e-13,2.2737367544323206e-13,,5.684341886080802e-14,1.400798799939975e-13,3.657864402299404e-26,0.9684957822783494,0.5366908318548121,0.42950421733543204,0.2092940305538731,0.017445966242465548,0.3259113386609347,4.1061598565761415e-12,4.1061598565761415e-12,3.6809444381447065e-12,,9.889445523558741e-14,0.05174267450997794,1.3434248121894764e-13,,,,,0.0,,1.5099410946249636e-13,1.0,1.0,4.403333254805402e-13,4.403333254805402e-13,1.0,0.5236447388572056,0.23471548971304282,668,1.1548909926807092,0.576162431881144,167,0,0.2412610009417194,0.43666040220625046,667,0,0.3087758326092961,0.5078511415066342,190,282.48067780528515,0.7038986605814621,423.0,280.7522265501283,0.6302512170831839,462,db,404.99122807017545,325.5,283.61669733616094,342,0.7379483408989196,0.9054633221536157,0.21179716472467155,3,347.25,135
db27,1,symmetric,1.7060364199709855e-26,315.3123744683352,7881601.230387962,0.5269230769230769,110.97834743087999,207,smoothed,8.921044257582196e-14,-2.0290351621099525e-10,6.679331933087557,32236.54846288837,0.9804721143306241,0.00011826130089415471,1.0,434.5999999999999,,,,[],[],13,390.0769230769231,18.200000000000102,761.3999999999997,"[6, 19, 41, 51, 67, 77, 91, 103, 131, 151, 162, 177, 197]","[18.200000000000102, 545.3999999999997, 235.80000000000018, 476.19999999999953, 190.4000000000002, 433.8000000000002, 761.3999999999997, 522.8000000000001, 566.2, 243.59999999999957, 233.80000000000013, 658.4000000000001, 185.0]","[1, 1, 31, 31, 64, 72, 1, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 72, 81, 204, 118, 143, 157, 164, 204, 204]",42883024.55999999,761.3999999999997,-761.3999999999997,0.0,,,,DWT,mdp.39015067403868,7.450580596923828e-09,,0.0,42.0,10.0,0.0,37.5,,2.2737367544323206e-13,113.65953177257524,1286.6000000000013,113.65953177257525,,0.0,113.65953177257524,,,13.600000000000101,0.0,42.0,2.2737367544323206e-13,2.2737367544323206e-13,,1.1368683772161603e-13,1.501288728034959e-13,4.781105617508265e-26,0.9646485461237108,0.5668529998394377,0.4590672057047831,0.08872123602892792,0.018645856807843395,0.32591133866057687,4.1061598565761415e-12,4.1061598565761415e-12,3.678390925188069e-12,,1.9778891047117482e-13,0.05174267450997794,1.3434248121894764e-13,,,,,0.0,,1.5099410946249636e-13,1.0,1.0,4.403333254805402e-13,4.403333254805402e-13,1.0,0.5236447388571469,0.23471548971301648,670,1.1346960675810904,0.566087405553295,174,0,0.24126100094170075,0.4366604022062167,671,0,0.2997051206435505,0.4929323203438698,214,275.5919386822965,0.7111195611296683,432.25,298.4434552024927,0.6290136589715427,465,db,404.99122807017545,325.5,283.61669733616094,342,0.7379483408989196,0.9054633221536157,0.21179716472467155,3,349.5,136
coif16,1,antireflect,3.820337249948133e-26,311.8112404190716,9326891.791652156,0.5264900662251656,109.58072467819616,207,smoothed,1.418478860940646e-13,-2.2421433598651697e-10,6.944177848937605,193853.7419630841,0.9963846277923816,0.00011826130089415455,1.0,434.60000000000036,,,,[],[],13,390.07692307692315,18.200000000000273,761.4000000000002,"[6, 19, 41, 51, 67, 77, 91, 103, 131, 151, 162, 177, 197]","[18.200000000000273, 545.4000000000001, 235.8, 476.1999999999996, 190.40000000000038, 433.8000000000002, 761.4000000000002, 522.8, 566.2000000000002, 243.5999999999999, 233.80000000000018, 658.4, 185.0000000000001]","[1, 1, 31, 31, 64, 72, 1, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 72, 81, 204, 118, 143, 157, 164, 204, 204]",42883024.56,761.4000000000002,-761.4000000000002,0.0,,,,DWT,mdp.39015067403868,7.450580596923828e-09,,0.0,42.0,10.0,0.0,37.5,,2.2737367544323206e-13,113.65953177257529,1286.6000000000004,113.65953177257529,,0.0,113.65953177257529,,,13.600000000000271,0.0,42.0,2.2737367544323206e-13,2.2737367544323206e-13,,3.410605131648481e-13,2.7200581945572035e-13,1.1503663596845143e-25,0.9512811295625185,0.9569066281159245,0.9736156917790935,0.08258617761928994,0.9935993795150599,0.3259113386616504,4.1096015479524795e-12,4.1096015479524795e-12,3.6809444381447065e-12,,5.933667314135244e-13,0.051742674509973385,1.3434248121894764e-13,,,,,0.0,,1.5099410946249636e-13,1.0,1.0,4.403333254805402e-13,4.403333254805402e-13,1.0,0.5236447388576673,0.23471548971324974,658,1.9665040605388417,0.9810672773490489,4,0,0.241261000941806,0.43666040220640717,658,0,0.5654270009417369,0.9299715765976977,6,377.01060993027767,0.6048106814148033,331.5,9.530476765238385,0.6286632023426217,468,coif,521.0196078431372,632.0,313.2282560729104,153,0.9493676122709169,1.0,0.035442671410358145,7,352.75,137
db22,1,antireflect,1.439199359854113e-26,316.05104787790333,7749438.875281731,0.532,109.02344850672795,207,smoothed,8.245041793699334e-14,-2.041014912634866e-10,6.629605247345636,129145.7646131009,0.9947763819888646,0.00011826130089415455,1.0,434.5999999999999,,,,[],[],13,390.07692307692315,18.200000000000102,761.4,"[6, 19, 41, 51, 67, 77, 91, 103, 131, 151, 162, 177, 197]","[18.200000000000102, 545.4000000000001, 235.7999999999999, 476.20000000000005, 190.40000000000003, 433.8000000000001, 761.4, 522.8000000000002, 566.2, 243.59999999999997, 233.79999999999973, 658.4000000000002, 185.0]","[1, 1, 31, 31, 64, 72, 1, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 72, 81, 204, 118, 143, 157, 164, 204, 204]",42883024.55999999,761.4,-761.4,0.0,,,,DWT,mdp.39015067403868,7.450580596923828e-09,,0.0,42.0,10.0,0.0,37.5,,0.0,113.65953177257529,1286.6000000000004,113.65953177257526,,0.0,113.65953177257529,,,13.600000000000101,0.0,42.0,0.0,0.0,,1.1368683772161603e-13,1.344766847942378e-13,3.9326797065697236e-26,0.9674688195064024,0.49361768437856957,0.4120151169701524,0.16065299145299122,0.6032493858149868,0.32591133866057687,4.1096015479524795e-12,4.1096015479524795e-12,3.679168081305306e-12,,1.9778891047117482e-13,0.051742674509973385,0.0,,,,,0.0,,1.5099410946249636e-13,1.0,1.0,0.0,0.0,1.0,0.5236447388569037,0.23471548971290745,674,1.338858643285434,0.6679418722193572,93,0,0.24126100094162847,0.4366604022060859,677,0,0.3767148568747482,0.6195921114345315,83,339.2200613171338,0.6444234158101323,381.75,155.26946518302486,0.6221330915528649,487,db,404.99122807017545,325.5,283.61669733616094,342,0.7379483408989196,0.9054633221536157,0.21179716472467155,3,366.0,138
db30,1,antireflect,1.8255506573000366e-26,315.018318562436,8220305.645125644,0.5300751879699248,114.28010196090148,207,smoothed,9.875514254984577e-14,-2.0715862358855498e-10,6.732352253483986,154837.8673279518,0.9955386052328485,0.0001182613008941546,1.0,434.6,,,,[],[],13,390.07692307692315,18.200000000000102,761.4000000000001,"[6, 19, 41, 51, 67, 77, 91, 103, 131, 151, 162, 177, 197]","[18.200000000000102, 545.4, 235.79999999999984, 476.19999999999993, 190.39999999999998, 433.8000000000001, 761.4000000000001, 522.8, 566.2, 243.60000000000025, 233.80000000000018, 658.4000000000004, 185.0]","[1, 1, 31, 31, 64, 72, 1, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 72, 81, 204, 118, 143, 157, 164, 204, 204]",42883024.559999995,761.4000000000001,-761.4000000000001,0.0,,,,DWT,mdp.39015067403868,0.0,,0.0,42.0,10.0,0.0,37.5,,1.1368683772161603e-13,113.65953177257529,1286.6000000000004,113.65953177257532,,0.0,113.65953177257529,,,13.600000000000101,0.0,42.0,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,1.7222870918978296e-13,5.1611089634888166e-26,0.9635258333880301,0.6449390381935962,0.5796518469533339,0.13338153074995115,0.7582366461745673,0.32591133866057687,4.1096015479524795e-12,4.1096015479524795e-12,3.682609772681644e-12,,0.0,0.051742674509973385,6.717124060947382e-14,,,,,0.0,,0.0,1.0,1.0,2.201666627402701e-13,2.201666627402701e-13,1.0,0.5236447388568519,0.23471548971288425,676,1.5470582133761424,0.7718103510457701,40,0,0.24126100094164007,0.43666040220610686,675,0,0.43996212792280737,0.7236164404356261,37,367.7743873626873,0.6144922564332418,357.0,72.74341058926747,0.6201392099776272,491,db,404.99122807017545,325.5,283.61669733616094,342,0.7379483408989196,0.9054633221536157,0.21179716472467155,3,369.0,139
