wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,spectral_centroid_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
bior1.1,1,reflect,2.095580412802762e-27,319.60453226918906,1184624.7213417306,0.5285714285714286,128.94785119582255,69,smoothed,3.5836068412248526e-14,-6.733780200107742e-11,4.945306555281686,10460.207020408165,0.89904431750584,0.00019836290795996592,1.0,290.00000000000006,,,,[],[],6,150.63333333333335,36.400000000000034,437.40000000000003,"[6, 21, 37, 44, 57, 64]","[36.400000000000034, 437.40000000000003, 66.40000000000003, 144.40000000000003, 84.20000000000005, 135.0]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.400000002,437.40000000000003,-437.40000000000003,0.0,,,,DWT,inu.32000013032828,1.862645149230957e-09,,0.0,18.5,1.0,0.0,18.5,,5.684341886080802e-14,24.71904761904763,22.40000000000009,24.719047619047622,,0.0,24.71904761904763,,,30.0,0.0,23.0,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.9446284544674537,0.10009733105649428,0.02206258886299875,0.15614075972966704,0.018142421589088326,,,,,,,1.0,1.0,0.2,1.0,151,0.6975703051677209,0.3520632757812607,386,0,1.0,1.0,89,0,0.24821431114114043,0.3107301354703914,418,165.28561139232093,0.7338395951814478,261.0,175.11992672659667,0.656774870054492,247,bior,283.34814814814814,262.0,175.84025647952134,135,0.755511116048834,0.9036022889493042,0.20006153208102492,3,186.0,87
db13,1,reflect,2.5596592804075638e-27,318.7357539775031,1514196.2176443047,0.5212765957446809,86.4072694380602,69,smoothed,3.588755701628912e-14,-6.540585850700621e-11,5.315046662071802,11024.721105051914,0.9680978741309373,0.00019836290795996594,1.0,290.00000000000006,,,,[],[],6,150.63333333333333,36.39999999999995,437.4,"[6, 21, 37, 44, 57, 64]","[36.39999999999995, 437.4, 66.40000000000003, 144.39999999999998, 84.19999999999999, 135.00000000000006]","[2, 2, 31, 31, 54, 54]","[7, 68, 39, 68, 62, 68]",5858332.4,437.4,-437.4,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,5.0,1.0,0.0,18.5,,0.0,24.7190476190476,22.399999999999864,24.719047619047586,,0.0,24.7190476190476,,,29.999999999999915,0.0,23.0,0.0,0.0,,5.684341886080802e-14,0.9344714866057026,0.722510914347151,0.7058965646219859,0.09544965464579551,0.02606841779225179,,,,,,,0.0,1.0,0.1,0.5,420,1.3234938604232087,0.6679664838441618,31,0,0.5,0.5,376,0,0.49687940760257737,0.6220245920832659,40,210.0910516894996,0.6616891277141713,216.75,64.20690921490963,0.6563276556445252,249,db,281.2875816993464,277.0,159.44272495833627,153,0.7500168826557397,0.8193391781446018,0.22918642869760164,2,187.25,88
db1,1,reflect,2.095580412802762e-27,319.60453226918906,1184624.7213417306,0.5285714285714286,128.94785119582255,69,smoothed,3.5836068412248526e-14,-6.733780200107742e-11,4.945306555281686,10460.207020408165,0.89904431750584,0.00019836290795996592,1.0,290.00000000000006,,,,[],[],6,150.63333333333335,36.400000000000034,437.40000000000003,"[6, 21, 37, 44, 57, 64]","[36.400000000000034, 437.40000000000003, 66.40000000000003, 144.40000000000003, 84.20000000000005, 135.0]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.400000002,437.40000000000003,-437.40000000000003,0.0,,,,DWT,inu.32000013032828,1.862645149230957e-09,,0.0,18.5,1.0,0.0,18.5,,5.684341886080802e-14,24.71904761904763,22.40000000000009,24.719047619047622,,0.0,24.71904761904763,,,30.0,0.0,23.0,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.9446284544674537,0.10009733105649428,0.02206258886299875,0.15614075972966704,0.018142421589088326,,,,,,,1.0,1.0,0.2,1.0,39,0.6975703051677209,0.3520632757812607,392,0,1.0,1.0,94,0,0.24821431114114043,0.3107301354703914,412,195.16894390928763,0.6857182867805351,234.25,96.95200261213839,0.6542520580440518,251,db,281.2875816993464,277.0,159.44272495833627,153,0.7500168826557397,0.8193391781446018,0.22918642869760164,2,188.75,89
rbio1.1,1,symmetric,2.095580412802762e-27,319.60453226918906,1184624.7213417306,0.5285714285714286,128.94785119582255,69,smoothed,3.5836068412248526e-14,-6.733780200107742e-11,4.945306555281686,10460.207020408165,0.89904431750584,0.00019836290795996592,1.0,290.00000000000006,,,,[],[],6,150.63333333333335,36.400000000000034,437.40000000000003,"[6, 21, 37, 44, 57, 64]","[36.400000000000034, 437.40000000000003, 66.40000000000003, 144.40000000000003, 84.20000000000005, 135.0]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.400000002,437.40000000000003,-437.40000000000003,0.0,,,,DWT,inu.32000013032828,1.862645149230957e-09,,0.0,18.5,1.0,0.0,18.5,,5.684341886080802e-14,24.71904761904763,22.40000000000009,24.719047619047622,,0.0,24.71904761904763,,,30.0,0.0,23.0,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.9446284544674537,0.10009733105649428,0.02206258886299875,0.15614075972966704,0.018142421589088326,,,,,,,1.0,1.0,0.2,1.0,16,0.6975703051677209,0.3520632757812607,406,0,1.0,1.0,16,0,0.24821431114114043,0.3107301354703914,408,225.7454318474684,0.6364807860749301,211.5,30.789591078066916,0.6479505379650012,269,rbio,295.7111111111111,306.0,187.70264140933074,135,0.7884753545902307,0.9645603334243009,0.15869915175954824,4,202.75,90
db12,1,reflect,2.943480125481184e-27,318.128964496223,1454201.5748660564,0.5217391304347826,94.792622644354,69,smoothed,3.884815174862288e-14,-6.657330242632055e-11,5.290689188361958,10768.465387187745,0.963027401860022,0.000198362907959966,1.0,290.00000000000006,,,,[],[],6,150.63333333333333,36.400000000000006,437.4,"[6, 21, 37, 44, 57, 64]","[36.400000000000006, 437.4, 66.40000000000003, 144.39999999999998, 84.19999999999999, 135.00000000000006]","[2, 2, 31, 31, 54, 54]","[7, 68, 39, 68, 62, 68]",5858332.4,437.4,-437.4,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,5.0,1.0,0.0,18.5,,0.0,24.7190476190476,22.399999999999864,24.7190476190476,,0.0,24.7190476190476,,,29.99999999999997,0.0,23.0,0.0,0.0,,5.684341886080802e-14,0.9273774543086353,0.6815079984793889,0.5814125738777618,0.09929782254060585,0.02247048834800755,,,,,,,0.0,1.0,0.1,0.5,453,1.236594083119202,0.6241082231990864,41,0,0.5,0.5,370,0,0.4624132675108799,0.5788777310880315,57,212.11533812213267,0.6584294072107364,230.25,85.38923614420759,0.6438282301754166,290,db,281.2875816993464,277.0,159.44272495833627,153,0.7500168826557397,0.8193391781446018,0.22918642869760164,2,218.0,91
sym6,1,antireflect,1.1745062099754023e-21,262.11902240035107,1254778.4038582596,0.525,80.0820797802205,69,smoothed,2.2619799753072024e-11,,5.099109747387999,35291.37153273521,0.9810275295423538,0.0001983629079597105,1.0,289.99999999999045,,,,[],[],6,150.63333333339102,36.40000000000711,437.40000000010644,"[6, 21, 37, 44, 57, 64]","[36.40000000000711, 437.40000000010644, 66.40000000004596, 144.40000000006825, 84.20000000006922, 135.00000000004923]","[1, 1, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.400000179,437.40000000002664,-437.40000000002664,0.0,,,,DWT,inu.32000013032828,1.7881393432617188e-07,,0.0,18.5,1.0,0.0,18.5,,2.665956344571896e-11,24.719047619105297,22.40000000034604,24.719047619105293,,0.0,24.719047619105297,,,30.000000000007077,0.0,14.0,1.0646772352629341e-10,2.665956344571896e-11,,9.549694368615746e-12,0.27256000864902497,0.3590067492191615,0.16762575851699124,0.12642740619902162,0.36678158046682313,,,,,,,1.0,0.0,0.1,0.5,300,0.6241358537238292,0.31500095627165897,487,0,0.5,0.5,263,0,0.2584803006102045,0.32358174053616867,376,98.9023087024093,0.8407370230234955,356.5,337.5932748740182,0.6333314744747107,314,sym,375.0416666666667,425.0,194.5991711508233,144,1.0,1.0,0.0,6,237.0,92
bior3.3,1,reflect,7.09608966163156e-28,324.30738463078745,1263662.7785446714,0.5131578947368421,85.59830935072283,69,smoothed,1.2949383916207619e-14,-6.495901594405508e-11,5.005481720859547,13874.303410989442,0.9736904299055933,0.000198362907959966,1.0,290.0,,,,[],[],6,150.63333333333333,36.400000000000034,437.4,"[6, 21, 37, 44, 57, 64]","[36.400000000000034, 437.4, 66.40000000000003, 144.39999999999995, 84.19999999999999, 134.99999999999997]","[0, 0, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.4,437.4,-437.4,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,18.5,1.0,0.0,18.5,,0.0,24.7190476190476,22.399999999999864,24.719047619047586,,0.0,24.7190476190476,,,30.0,0.0,14.0,0.0,0.0,,0.0,0.9996099391021805,0.20139507978486168,0.18606011140278733,0.027904181334249767,0.06607765609445625,,,,,,,1.0,0.0,0.1,0.5,443,0.8310862940266152,0.4194487078425275,234,0,0.5,0.5,445,0,0.2962093935437072,0.37081336914172475,278,110.02121007636057,0.8228321898931392,350.0,323.22830266367407,0.6296125522734617,319,bior,283.34814814814814,262.0,175.84025647952134,135,0.755511116048834,0.9036022889493042,0.20006153208102492,3,240.0,93
bior6.8,1,antisymmetric,9.68604074348894e-23,272.95611265866864,1282829.483324266,0.5348837209302325,79.33739910211101,69,smoothed,7.633237037621058e-12,3.335194342922906e-11,5.16025831342362,42370.972649477975,0.9885217417146611,0.00019836290796002408,1.0,290.00000000000153,,,,[],[],6,150.63333333331062,36.39999999998727,437.3999999999717,"[6, 21, 37, 44, 57, 64]","[36.39999999998727, 437.3999999999717, 66.39999999998065, 144.39999999997673, 84.19999999997552, 134.99999999997175]","[0, 0, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.399999917,437.3999999999911,-437.3999999999911,0.0,,,,DWT,inu.32000013032828,8.381903171539307e-08,,0.0,18.5,1.0,0.0,18.5,,8.86757334228605e-12,24.71904761902489,22.399999999863667,24.71904761904919,,0.0,24.71904761902489,,,29.99999999998724,0.0,14.0,2.8251179173821583e-11,8.86757334228605e-12,,1.5347723092418164e-12,0.39925743942278713,0.46194310207990485,0.22582946062950512,0.20865738457452843,0.4661819197987041,,,,,,,1.0,0.0,0.1,0.5,429,0.8533764667576703,0.4306985434093362,211,0,0.5,0.5,448,0,0.35237386130108594,0.4411235482552454,155,149.47547178940988,0.7592987571829148,310.75,253.9022460862915,0.6294480903466909,320,bior,283.34814814814814,262.0,175.84025647952134,135,0.755511116048834,0.9036022889493042,0.20006153208102492,3,240.75,94
db2,1,symmetric,1.634062484948243e-27,320.6848889789388,1190601.4902301948,0.5138888888888888,90.56994262653816,69,smoothed,2.5486859000090553e-14,-6.66083854738987e-11,4.939657524586935,12850.454396710214,0.9369979032577854,0.000198362907959966,1.0,290.0,,,,[],[],6,150.63333333333335,36.39999999999995,437.4000000000001,"[6, 21, 37, 44, 57, 64]","[36.39999999999995, 437.4000000000001, 66.40000000000003, 144.39999999999995, 84.20000000000005, 135.00000000000003]","[2, 2, 31, 31, 54, 54]","[7, 68, 39, 68, 62, 68]",5858332.400000001,437.4000000000001,-437.4000000000001,0.0,,,,DWT,inu.32000013032828,9.313225746154785e-10,,0.0,5.0,1.0,0.0,18.5,,1.1368683772161603e-13,24.71904761904763,22.399999999999977,24.71904761904762,,0.0,24.71904761904763,,,29.999999999999915,0.0,23.0,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,0.9572590053055283,0.09058785839646011,0.03446389685547993,0.03398586188145718,0.051702419726508075,,,,,,,0.0,1.0,0.1,0.5,379,0.6711565934524732,0.338732292791989,454,0,0.5,0.5,243,0,0.23359980843308673,0.2924347906716634,475,104.92973839670049,0.8310310170745564,387.75,361.6095390604135,0.603317440904428,348,db,281.2875816993464,277.0,159.44272495833627,153,0.7500168826557397,0.8193391781446018,0.22918642869760164,2,261.5,95
coif1,1,antireflect,1.5298899725837858e-27,320.9709735927712,1203800.8542273869,0.527027027027027,73.01360445976373,69,smoothed,2.580222669983915e-14,-6.581897249446922e-11,4.980251072946843,18967.984209613616,0.9666087829665123,0.00019836290795996602,1.0,290.0,,,,[],[],6,150.63333333333335,36.39999999999998,437.4,"[6, 21, 37, 44, 57, 64]","[36.39999999999998, 437.4, 66.40000000000009, 144.40000000000003, 84.19999999999999, 135.0]","[0, 0, 31, 31, 54, 54]","[7, 68, 39, 68, 62, 68]",5858332.4,437.4,-437.4,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,5.0,1.0,0.0,18.5,,0.0,24.71904761904763,22.40000000000009,24.7190476190476,,0.0,24.71904761904763,,,29.999999999999943,0.0,14.0,0.0,0.0,,0.0,0.9606036471505709,0.1589222787884442,0.061851500640860514,0.14329174198668465,0.137594905651657,,,,,,,0.0,0.0,0.0,0.0,482,0.7991037370603314,0.40330713230527276,274,0,0.0,0.0,474,0,0.2924528148436435,0.366110649935046,285,114.7384707352624,0.8152359569480476,378.75,352.64660025802937,0.6026662876527678,350,coif,344.6666666666667,381.0,141.528185435719,45,0.9190089990001111,0.7272805151160081,0.13850954616511976,5,263.75,96
bior5.5,1,antireflect,5.416502763210631e-21,255.48038588366805,1236086.3380905923,0.525,117.49726625064638,69,smoothed,5.1974120220504304e-11,,5.102444481345998,34279.816901997365,0.9784367418627304,0.00019836290795949616,1.0,289.9999999999912,,,,[],[],6,150.63333333347472,36.400000000100675,437.40000000007075,"[6, 21, 37, 44, 57, 64]","[36.400000000100675, 437.40000000007075, 66.40000000012168, 144.40000000016678, 84.20000000010253, 135.00000000028584]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.400000898,437.40000000006467,-437.40000000006467,0.0,,,,DWT,inu.32000013032828,8.977949619293213e-07,,0.0,18.5,1.0,0.0,18.5,,6.468781066359952e-11,24.719047619189,22.400000000848195,24.719047619188967,,0.0,24.719047619189,,,30.00000000010064,0.0,23.0,7.077005648170598e-11,6.468781066359952e-11,,8.810729923425242e-12,0.19494709130167087,0.3646203780195053,0.12884124652959178,0.12642740619902162,0.352578962001457,,,,,,,1.0,1.0,0.2,1.0,2,0.5553016143357425,0.28026036077131794,509,0,1.0,1.0,152,0,0.23348301681024933,0.2922885836434738,476,247.94807924240914,0.6007277306885521,284.75,7.833239354174941,0.5710965545552261,391,bior,283.34814814814814,262.0,175.84025647952134,135,0.755511116048834,0.9036022889493042,0.20006153208102492,3,294.0,97
sym4,1,antireflect,4.938192654798973e-22,265.8818952825042,1234413.38650673,0.5263157894736842,84.98994807394737,69,smoothed,1.4657492610952073e-11,,5.025364442292208,26818.286454960962,0.9741715551789046,0.00019836290795980066,1.0,289.999999999994,,,,[],[],6,150.63333333337064,36.400000000006486,437.40000000006984,"[6, 21, 37, 44, 57, 64]","[36.400000000006486, 437.40000000006984, 66.40000000003096, 144.40000000004127, 84.20000000005373, 135.0000000000215]","[1, 1, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.4000000805,437.40000000001595,-437.40000000001595,0.0,,,,DWT,inu.32000013032828,8.009374141693115e-08,,0.0,18.5,1.0,0.0,18.5,,1.5973000699887052e-11,24.719047619084918,22.400000000223713,24.719047619084886,,0.0,24.719047619084918,,,30.00000000000645,0.0,14.0,6.986056177993305e-11,1.5973000699887052e-11,,6.0254023992456496e-12,0.31655210570950265,0.23486528132698814,0.1253700084350372,0.13737443118399587,0.2478161870738468,,,,,,,1.0,0.0,0.1,0.5,328,0.5241251556098514,0.2645256224876155,522,0,0.5,0.5,247,0,0.21239560274587416,0.26589004522391574,512,136.62692511604976,0.7799888484443643,402.25,364.7572528585538,0.5661216383928747,406,sym,375.0416666666667,425.0,194.5991711508233,144,1.0,1.0,0.0,6,306.0,98
sym7,1,reflect,1.69330043932366e-21,260.5302353635019,1271853.2310096999,0.524390243902439,97.78223868213465,69,smoothed,2.7649496219154287e-11,,5.124286555863403,10960.21531282579,0.9475803863469991,0.00019836290796012565,1.0,290.0000000000091,,,,[],[],6,150.63333333332318,36.40000000002328,437.399999999972,"[6, 21, 37, 44, 57, 64]","[36.40000000002328, 437.399999999972, 66.39999999997542, 144.39999999995558, 84.19999999996608, 135.0000000000468]","[0, 0, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.399999941,437.3999999999842,-437.3999999999842,0.0,,,,DWT,inu.32000013032828,5.960464477539063e-08,,0.0,18.5,1.0,0.0,18.5,,1.5802470443304628e-11,24.719047619037454,22.39999999993904,24.719047619063208,,0.0,24.719047619037454,,,30.00000000002325,0.0,14.0,2.7966962079517543e-11,1.5802470443304628e-11,,9.094947017729282e-12,0.25398535153929447,0.40138891791338466,0.2030546322738621,0.12135439462061873,0.025162731507047828,,,,,,,1.0,0.0,0.1,0.5,298,0.5132198364682667,0.2590217150649748,526,0,0.5,0.5,302,0,0.20098920557084157,0.2516108067580418,530,131.65611772087667,0.7879933692095384,414.0,382.5958628975284,0.5606633512714359,417,sym,375.0416666666667,425.0,194.5991711508233,144,1.0,1.0,0.0,6,314.25,99
sym5,1,reflect,9.460857334112116e-23,273.0582706385523,1252600.9377903326,0.5256410256410257,89.23955127741279,69,smoothed,6.0305255153476856e-12,,5.048363698892459,11426.005744862545,0.9543657246576557,0.0001983629079600078,1.0,290.00000000000216,,,,[],[],6,150.63333333332216,36.3999999999987,437.3999999999817,"[6, 21, 37, 44, 57, 64]","[36.3999999999987, 437.3999999999817, 66.39999999998963, 144.39999999998668, 84.19999999998092, 134.9999999999952]","[0, 0, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.399999969,437.39999999999503,-437.39999999999503,0.0,,,,DWT,inu.32000013032828,3.166496753692627e-08,,0.0,18.5,1.0,0.0,18.5,,4.945377440890297e-12,24.71904761903643,22.39999999993279,24.719047619049412,,0.0,24.71904761903643,,,29.999999999998664,0.0,14.0,1.830358087318018e-11,4.945377440890297e-12,,2.1600499167107046e-12,0.4004517778730332,0.27358179990502096,0.16310769401500613,0.13176057221734258,0.03170260942368655,,,,,,,1.0,0.0,0.1,0.5,299,0.5240010863402451,0.264463004808569,523,0,0.5,0.5,270,0,0.2001208906868179,0.2505237961005854,531,140.5450698767718,0.7736794365913497,405.75,368.8855932358688,0.5601488970396362,422,sym,375.0416666666667,425.0,194.5991711508233,144,1.0,1.0,0.0,6,318.0,100
bior4.4,1,antisymmetric,2.328831804934633e-21,259.1461943375757,1220609.4229831041,0.5384615384615384,79.13383326017347,69,smoothed,3.74002889849638e-11,5.696887184211985e-10,5.01152688787176,25783.60661213905,0.9784686801387161,0.00019836290796024152,1.0,290.0000000000083,,,,[],[],6,150.63333333322464,36.39999999993469,437.39999999988686,"[6, 21, 37, 44, 57, 64]","[36.39999999993469, 437.39999999988686, 66.39999999990994, 144.39999999988146, 84.19999999990102, 134.99999999983385]","[0, 0, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.39999949,437.39999999995354,-437.39999999995354,0.0,,,,DWT,inu.32000013032828,5.103647708892822e-07,,0.0,18.5,1.0,0.0,18.5,,4.644107320928015e-11,24.719047618938916,22.399999999347756,24.719047619053793,,0.0,24.719047618938916,,,29.99999999993466,0.0,14.0,1.1311840353300795e-10,4.644107320928015e-11,,8.29913915367797e-12,0.23780439909814044,0.21157140091574178,0.0967279099420087,0.23842389258376204,0.2332888816818625,,,,,,,1.0,0.0,0.1,0.5,381,0.4855174045940093,0.24504031585616917,532,0,0.5,0.5,309,0,0.20356329684430308,0.2548332145492712,525,109.9829532245793,0.8228937951295019,436.75,414.70635733640347,0.5597963339576656,424,bior,283.34814814814814,262.0,175.84025647952134,135,0.755511116048834,0.9036022889493042,0.20006153208102492,3,318.75,101
rbio4.4,1,antisymmetric,2.3303675535878046e-21,259.1433313255494,1230842.7391503996,0.5256410256410257,81.64765006575965,69,smoothed,3.7417025999314746e-11,5.706036976247128e-10,5.014323497566815,26310.21075996162,0.9742536468252403,0.00019836290796024155,1.0,290.00000000000847,,,,[],[],6,150.6333333332246,36.39999999993469,437.39999999988686,"[6, 21, 37, 44, 57, 64]","[36.39999999993469, 437.39999999988686, 66.39999999990994, 144.39999999988132, 84.19999999990102, 134.99999999983393]","[0, 0, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.39999949,437.39999999995354,-437.39999999995354,0.0,,,,DWT,inu.32000013032828,5.103647708892822e-07,,0.0,18.5,1.0,0.0,18.5,,4.644107320928015e-11,24.719047618938887,22.399999999347642,24.7190476190538,,0.0,24.719047618938887,,,29.99999999993466,0.0,14.0,1.1311840353300795e-10,4.644107320928015e-11,,8.469669410260394e-12,0.23777092735809213,0.2162791613923537,0.11796120638417346,0.13176057221734258,0.2406826077017294,,,,,,,1.0,0.0,0.1,0.5,176,0.4587600122707477,0.23153587748930538,543,0,0.5,0.5,273,0,0.18889089501073825,0.23646538801880507,537,186.42491786239307,0.6997988440219114,382.25,306.5453596483537,0.5421296957629687,464,rbio,295.7111111111111,306.0,187.70264140933074,135,0.7884753545902307,0.9645603334243009,0.15869915175954824,4,349.0,102
sym2,1,antireflect,7.253256184083305e-22,264.2122454044489,1190127.6235885886,0.5138888888888888,90.56994262648213,69,smoothed,1.9092077355457726e-11,2.1066521860284497e-10,4.9329641424011275,12608.87981159499,0.9458971526040375,0.0001983629079601865,1.0,290.0000000000062,,,,[],[],6,150.63333333328467,36.39999999997488,437.3999999999755,"[6, 21, 37, 44, 57, 64]","[36.39999999997488, 437.3999999999755, 66.399999999952, 144.39999999993722, 84.1999999999336, 134.9999999999347]","[0, 0, 31, 31, 54, 54]","[7, 68, 39, 68, 62, 68]",5858332.3999997815,437.3999999999755,-437.3999999999755,0.0,,,,DWT,inu.32000013032828,2.1886080503463745e-07,,0.0,5.0,1.0,0.0,18.5,,2.4499513529008254e-11,24.719047618998943,22.399999999707916,24.719047619047338,,0.0,24.719047618998943,,,29.999999999974847,0.0,14.0,2.4499513529008254e-11,2.4499513529008254e-11,,6.195932655828074e-12,0.29703207359765627,0.07932034396106427,0.03348066222158541,0.03398586188145718,0.0483106190673405,,,,,,,0.0,0.0,0.0,0.0,575,0.2675383396294376,0.13502642464743755,598,0,0.0,0.0,495,0,0.09842591214582071,0.12321568758167614,598,48.88421694848621,0.9212814541892331,566.5,563.0778010272019,0.5045215644537148,571,sym,375.0416666666667,425.0,194.5991711508233,144,1.0,1.0,0.0,6,429.75,103
sym3,1,symmetric,2.5188531038004824e-19,238.805547166495,1193611.0123245653,0.527027027027027,83.14067617354844,69,smoothed,3.668505885541336e-10,,4.921964791210562,13726.999178064585,0.972702288614334,0.00019836290795717187,1.0,289.99999999996317,,,,[],[],6,150.6333333343293,36.40000000065939,437.4000000014543,"[6, 21, 37, 44, 57, 64]","[36.40000000065939, 437.4000000014543, 66.40000000070899, 144.40000000091217, 84.20000000063371, 135.00000000160725]","[0, 0, 31, 31, 54, 54]","[7, 68, 39, 68, 62, 68]",5858332.400004552,437.40000000035803,-437.40000000035803,0.0,,,,DWT,inu.32000013032828,4.5513734221458435e-06,,0.0,5.0,1.0,0.0,18.5,,3.580566954042297e-10,24.719047620043582,22.4000000059757,24.71904762004356,,0.0,24.719047620043582,,,30.000000000659355,0.0,14.0,1.454338871553773e-09,3.580566954042297e-10,,3.6834535421803594e-11,0.0,0.06080424180534534,0.04070840975182127,0.14329174198668465,0.06400944766063281,,,,,,,0.0,0.0,0.0,0.0,517,0.13367680163751028,0.06746659416522627,616,0,0.0,0.0,509,0,0.06176276824089682,0.07731848036597493,616,59.55669567731239,0.9040954981041669,564.5,559.7830240641202,0.4975388923693137,582,sym,375.0416666666667,425.0,194.5991711508233,144,1.0,1.0,0.0,6,438.0,104
