wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,relative_prominences_total_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_relative_prominences_total_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
db8,1,symmetric,4.774779796702482e-27,317.87762228262756,3906945.2551830094,0.5086206896551724,113.0312198816955,101,smoothed,4.811992388711966e-14,-9.720984017747023e-11,5.671082443843457,20940.070096907053,0.9765970402698805,0.00025526087506728317,1.0,481.4,,,,[],[],8,143.125,31.799999999999955,541.1999999999999,"[17, 27, 38, 50, 66, 74, 86, 93]","[118.99999999999983, 68.19999999999993, 75.00000000000011, 541.1999999999999, 39.2000000000001, 203.19999999999993, 31.799999999999955, 67.40000000000015]","[1, 20, 33, 1, 59, 59, 79, 79]","[33, 33, 41, 100, 70, 100, 88, 100]",20813045.680000003,541.1999999999999,-541.1999999999999,0.0,,,,DWT,mdp.39015035518102,3.725290298461914e-09,,0.0,15.5,3.0,0.0,29.0,,1.1368683772161603e-13,37.9431818181818,12.000000000000227,37.94318181818183,,0.0,37.9431818181818,,,29.59999999999991,0.0,29.0,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,0.9487658238805439,0.24018287974653535,0.14515739071472045,0.024719567926878905,0.03939074046248194,,,,,,,,,,,,0.0002204585537918871,0.0,1.0,,0.10011022927689595,0.16095987523039842,426,0.7875737529146984,0.39403034038290885,328,0,0.33340681951793066,0.35170542635658913,400,0,0.2796432805462321,0.3430071998546882,377,41.62831568375866,0.9442726697673913,382.75,379.19298968736734,0.715944902487444,196,db,0.7473894993894994,0.8582716250531893,0.21934586291139363,3,147.75,0.999999999961709,0.940886819583314,0.7721331706725449,0.0008489013086895355,0.018318965517240632,0.0013895398877644435,0.9999999999745726,0.9999999999698168,0.9999999999698168,0.999999999969818,,0.03508771956477942,,,,,1.0,,9.352787130564908e-05,0.0,0.25714285714285706,0.0,1.6433049093975356,0.8804091322769042,494,1.2589065298911204,0.8089840437664603,398,67.88225099390856,0.9545634196827921,446.0,440.83408071748875,0.8280179882885179,250,628.9466666666667,572.5,423.128555443935,450,0.6220513547200477,0.783826094933622,0.32941622321588,2,188.0,159
coif8,1,symmetric,2.4796663169516682e-26,310.7232233311234,4869044.559575354,0.5067567567567568,85.10841058677902,101,smoothed,1.2184752656796966e-13,-1.0765288660508087e-10,6.060979322422955,17485.610371641185,0.9778907907476481,0.00025526087506728317,1.0,481.4000000000002,,,,[],[],8,143.1249999999999,31.799999999999727,541.2,"[17, 27, 38, 50, 66, 74, 86, 93]","[118.99999999999983, 68.19999999999993, 75.00000000000011, 541.2, 39.19999999999982, 203.1999999999997, 31.799999999999727, 67.40000000000009]","[1, 20, 33, 1, 59, 59, 79, 79]","[33, 33, 41, 100, 70, 100, 88, 100]",20813045.680000015,541.2,-541.2,0.0,,,,DWT,mdp.39015035518102,7.450580596923828e-09,,0.0,15.5,3.0,0.0,29.0,,0.0,37.943181818181685,12.000000000001137,37.94318181818175,,0.0,37.943181818181685,,,29.59999999999968,0.0,29.0,0.0,0.0,,2.2737367544323206e-13,0.8664987269596678,0.9246196826964714,0.9477048655566944,0.0011396939107782278,0.01782773730368262,,,,,,,,,,,,0.0004409171075837742,0.0,1.0,,0.10022045855379189,0.1611371047781086,374,1.463648482788168,0.7322767013750574,42,0,0.33348030570252796,0.3517829457364341,375,0,0.551558141285459,0.6765348097398827,45,191.10729970359583,0.7441669348010765,209.0,77.863110030138,0.7321905624473923,170,coif,0.7994505494505495,1.0,0.14038461538461533,5,128.75,0.999999999961709,0.8651277953884401,0.9393383419418674,0.0055423144261639926,0.0008445945945945998,0.0007180102258929933,0.9999999999745461,0.9999999999698124,0.9999999999698124,0.9999999999698149,,0.035087719564795374,,,,,1.0,,0.00018705574261129816,0.0,0.25714285714285706,0.0,1.6433516733331845,0.880434186298085,476,1.2921420473337875,0.8303414699605756,291,130.8147545195113,0.9124399233470473,383.5,361.1890482398957,0.8278732414593335,251,609.2430555555555,550.0,380.1365092775268,144,0.6025637596120199,0.7041853162003918,0.3669497734114685,1,188.5,160
bior1.3,1,antisymmetric,7.558104030203448e-27,315.8830271057338,3764897.525987811,0.5094339622641509,83.65884980021661,101,smoothed,7.402775573724239e-14,-1.0644074510679514e-10,5.576834174870044,25903.840458125673,0.9480327234856184,0.000255260875067283,0.9999999999999999,481.40000000000003,,,,[],[],8,143.12500000000003,31.80000000000001,541.2000000000002,"[17, 27, 38, 50, 66, 74, 86, 93]","[118.99999999999994, 68.2000000000001, 75.0, 541.2000000000002, 39.199999999999875, 203.2, 31.80000000000001, 67.40000000000015]","[1, 20, 33, 1, 59, 59, 79, 79]","[33, 33, 41, 100, 70, 100, 88, 100]",20813045.680000007,541.2000000000002,-541.2000000000002,0.0,,,,DWT,mdp.39015035518102,0.0,,0.0,15.5,3.0,0.0,29.0,,1.1368683772161603e-13,37.94318181818183,12.0,37.943181818181834,,0.0,37.94318181818183,,,29.599999999999966,0.0,29.0,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,0.9258303465822122,0.07473661063367208,0.026666455473222866,0.035007956353716174,0.07037497663570114,,,,,,,,,,,,0.0,0.0,1.0,,0.1,0.16078264568268824,485,0.6483529141985416,0.32437688346575977,503,0,0.33333333333333337,0.3516279069767442,447,0,0.2265232691357049,0.27785081084872487,523,32.30583022716901,0.9567525699770161,489.5,487.85785256339176,0.6507323760192978,319,bior,0.8424257224257224,0.789877852062728,0.1733386386831759,4,240.25,0.9999999999617082,0.9197657463401866,0.7317153093832972,0.00015594926884445902,0.025943396226414672,0.002354471974798725,0.9999999999745792,0.9999999999698179,0.9999999999698179,0.9999999999698184,,0.03508771956477543,,,,,1.0,,0.0,0.0,0.25714285714285706,0.0,1.6432581454618838,0.8803840782557218,534,1.2291142243991804,0.7898392548582004,517,12.020815280171307,0.9919539389021611,525.5,525.3625118934348,0.8201068221953911,281,720.8666666666667,786.5,428.9470517840175,270,0.7129636109673184,0.7946045905136414,0.2625440951687847,4,211.75,161
haar,1,constant,5.5265876708901426e-27,317.2425851201792,3748410.300625138,0.5098039215686274,83.65884980021661,101,smoothed,6.162727094315325e-14,-1.0514433768094035e-10,5.5524993292567055,15574.939730872744,0.948824048477659,0.0002552608750672829,0.9999999999999999,481.4000000000001,,,,[],[],8,143.12500000000003,31.80000000000001,541.2,"[17, 27, 38, 50, 66, 74, 86, 93]","[118.99999999999983, 68.2000000000001, 75.00000000000006, 541.2, 39.200000000000045, 203.20000000000005, 31.80000000000001, 67.40000000000009]","[1, 20, 33, 1, 59, 59, 79, 79]","[33, 33, 41, 99, 70, 99, 88, 99]",20813045.68000001,541.2,-541.2,0.0,,,,DWT,mdp.39015035518102,3.725290298461914e-09,,0.0,29.0,3.0,0.0,29.0,,0.0,37.94318181818183,12.0,37.94318181818184,,0.0,37.94318181818183,,,29.599999999999966,0.0,29.0,0.0,0.0,,1.1368683772161603e-13,0.9414636501905358,0.032018484772919846,0.012913424968413571,0.03968816442239448,0.005901184285570897,,,,,,,,,,,,0.0002204585537918871,1.0,1.0,,0.20011022927689595,0.32174252091308664,159,0.6055798844681743,0.3029771461059365,567,0,0.666740152851264,0.7033333333333333,169,0,0.20639698172796697,0.253164140481698,599,242.29665013504967,0.6756403612649937,373.5,255.76125482296408,0.5878201806324969,458,haar,1.0,0.059601860113904365,0.28211944196582867,1,343.75,0.9999999999617077,0.9341623139916245,0.7212794422293592,7.551956742522748e-05,0.029411764705881666,0.0003465854268256982,0.9999999999745792,0.9999999999698179,0.9999999999698179,0.9999999999698186,,0.03508771956477543,,,,,1.0,,9.352787130564908e-05,0.3417721518987343,0.25714285714285706,0.0,1.6774821245874099,0.8987197526595754,176,1.2330782093349624,0.7923865452936989,476,212.13203435596427,0.8580106865087254,326.0,256.9815950920246,0.8199022642717656,284,849.9444444444445,858.5,539.824532736139,18,0.8406262742523664,1.0,0.11156160802334354,6,214.5,162
rbio1.1,1,antireflect,5.5265876708901426e-27,317.2425851201792,3748410.300625138,0.5098039215686274,83.65884980021661,101,smoothed,6.162727094315325e-14,-1.0514433768094035e-10,5.5524993292567055,15574.939730872744,0.948824048477659,0.0002552608750672829,0.9999999999999999,481.4000000000001,,,,[],[],8,143.12500000000003,31.80000000000001,541.2,"[17, 27, 38, 50, 66, 74, 86, 93]","[118.99999999999983, 68.2000000000001, 75.00000000000006, 541.2, 39.200000000000045, 203.20000000000005, 31.80000000000001, 67.40000000000009]","[1, 20, 33, 1, 59, 59, 79, 79]","[33, 33, 41, 99, 70, 99, 88, 99]",20813045.68000001,541.2,-541.2,0.0,,,,DWT,mdp.39015035518102,3.725290298461914e-09,,0.0,29.0,3.0,0.0,29.0,,0.0,37.94318181818183,12.0,37.94318181818184,,0.0,37.94318181818183,,,29.599999999999966,0.0,29.0,0.0,0.0,,1.1368683772161603e-13,0.9414636501905358,0.032018484772919846,0.012913424968413571,0.03968816442239448,0.005901184285570897,,,,,,,,,,,,0.0002204585537918871,1.0,1.0,,0.20011022927689595,0.32174252091308664,135,0.6055798844681743,0.3029771461059365,555,0,0.666740152851264,0.7033333333333333,110,0,0.20639698172796697,0.253164140481698,576,256.11325619733157,0.6571442353449377,344.0,199.6383609861334,0.5983177669361904,424,rbio,0.7581440781440781,0.7756722974534543,0.236597456063109,2,318.5,0.9999999999617077,0.9341623139916245,0.7212794422293592,7.551956742522748e-05,0.029411764705881666,0.0003465854268256982,0.9999999999745792,0.9999999999698179,0.9999999999698179,0.9999999999698186,,0.03508771956477543,,,,,1.0,,9.352787130564908e-05,0.3417721518987343,0.25714285714285706,0.0,1.6774821245874099,0.8987197526595754,156,1.2330782093349624,0.7923865452936989,474,224.8599564173221,0.849491327699249,315.0,234.74285714285713,0.8193239771026366,289,704.7555555555556,800.5,438.966706050773,270,0.697029130312819,0.8131655370048468,0.26812994767957266,3,217.5,163
bior1.1,1,symmetric,5.5265876708901426e-27,317.2425851201792,3748410.300625138,0.5098039215686274,83.65884980021661,101,smoothed,6.162727094315325e-14,-1.0514433768094035e-10,5.5524993292567055,15574.939730872744,0.948824048477659,0.0002552608750672829,0.9999999999999999,481.4000000000001,,,,[],[],8,143.12500000000003,31.80000000000001,541.2,"[17, 27, 38, 50, 66, 74, 86, 93]","[118.99999999999983, 68.2000000000001, 75.00000000000006, 541.2, 39.200000000000045, 203.20000000000005, 31.80000000000001, 67.40000000000009]","[1, 20, 33, 1, 59, 59, 79, 79]","[33, 33, 41, 99, 70, 99, 88, 99]",20813045.68000001,541.2,-541.2,0.0,,,,DWT,mdp.39015035518102,3.725290298461914e-09,,0.0,29.0,3.0,0.0,29.0,,0.0,37.94318181818183,12.0,37.94318181818184,,0.0,37.94318181818183,,,29.599999999999966,0.0,29.0,0.0,0.0,,1.1368683772161603e-13,0.9414636501905358,0.032018484772919846,0.012913424968413571,0.03968816442239448,0.005901184285570897,,,,,,,,,,,,0.0002204585537918871,1.0,1.0,,0.20011022927689595,0.32174252091308664,185,0.6055798844681743,0.3029771461059365,564,0,0.666740152851264,0.7033333333333333,152,0,0.20639698172796697,0.253164140481698,590,236.47039983896505,0.6834398931205288,372.75,258.86084434257833,0.5922219545923929,445,bior,0.8424257224257224,0.789877852062728,0.1733386386831759,4,334.75,0.9999999999617077,0.9341623139916245,0.7212794422293592,7.551956742522748e-05,0.029411764705881666,0.0003465854268256982,0.9999999999745792,0.9999999999698179,0.9999999999698179,0.9999999999698186,,0.03508771956477543,,,,,1.0,,9.352787130564908e-05,0.3417721518987343,0.25714285714285706,0.0,1.6774821245874099,0.8987197526595754,168,1.2330782093349624,0.7923865452936989,478,219.20310216782974,0.8532777093923496,323.0,248.61919504643964,0.8185397917778348,296,720.8666666666667,786.5,428.9470517840175,270,0.7129636109673184,0.7946045905136414,0.2625440951687847,4,223.0,164
db1,1,antisymmetric,5.5265876708901426e-27,317.2425851201792,3748410.300625138,0.5098039215686274,83.65884980021661,101,smoothed,6.162727094315325e-14,-1.0514433768094035e-10,5.5524993292567055,15574.939730872744,0.948824048477659,0.0002552608750672829,0.9999999999999999,481.4000000000001,,,,[],[],8,143.12500000000003,31.80000000000001,541.2,"[17, 27, 38, 50, 66, 74, 86, 93]","[118.99999999999983, 68.2000000000001, 75.00000000000006, 541.2, 39.200000000000045, 203.20000000000005, 31.80000000000001, 67.40000000000009]","[1, 20, 33, 1, 59, 59, 79, 79]","[33, 33, 41, 99, 70, 99, 88, 99]",20813045.68000001,541.2,-541.2,0.0,,,,DWT,mdp.39015035518102,3.725290298461914e-09,,0.0,29.0,3.0,0.0,29.0,,0.0,37.94318181818183,12.0,37.94318181818184,,0.0,37.94318181818183,,,29.599999999999966,0.0,29.0,0.0,0.0,,1.1368683772161603e-13,0.9414636501905358,0.032018484772919846,0.012913424968413571,0.03968816442239448,0.005901184285570897,,,,,,,,,,,,0.0002204585537918871,1.0,1.0,,0.20011022927689595,0.32174252091308664,120,0.6055798844681743,0.3029771461059365,574,0,0.666740152851264,0.7033333333333333,162,0,0.20639698172796697,0.253164140481698,586,254.08331966765024,0.6598616871919006,360.5,222.78143134015838,0.5886323161528446,451,db,0.7473894993894994,0.8582716250531893,0.21934586291139363,3,339.0,0.9999999999617077,0.9341623139916245,0.7212794422293592,7.551956742522748e-05,0.029411764705881666,0.0003465854268256982,0.9999999999745792,0.9999999999698179,0.9999999999698179,0.9999999999698186,,0.03508771956477543,,,,,1.0,,9.352787130564908e-05,0.3417721518987343,0.25714285714285706,0.0,1.6774821245874099,0.8987197526595754,173,1.2330782093349624,0.7923865452936989,481,217.78888860545663,0.8542243048156247,327.0,254.47400611620793,0.8176744014037962,299,628.9466666666667,572.5,423.128555443935,450,0.6220513547200477,0.783826094933622,0.32941622321588,2,224.75,165
rbio2.6,1,periodization,6.1003448937676925e-27,316.8136118654108,3741817.7218414065,0.5098039215686274,109.6855287977728,101,smoothed,5.817272881331821e-14,-1.0297105390577607e-10,5.552042376662759,15199.301274119742,0.9664026556504283,0.0002552608750672832,1.0,481.40000000000003,,,,[],[],8,143.12500000000006,31.799999999999898,541.2000000000002,"[17, 27, 38, 50, 66, 74, 86, 93]","[119.0, 68.20000000000005, 74.99999999999994, 541.2000000000002, 39.2000000000001, 203.20000000000027, 31.799999999999898, 67.40000000000003]","[1, 20, 33, 1, 59, 59, 79, 79]","[33, 33, 41, 100, 70, 100, 88, 100]",20813045.680000007,541.2000000000002,-541.2000000000002,0.0,,,,DWT,mdp.39015035518102,0.0,,0.0,15.5,3.0,0.0,29.0,,1.1368683772161603e-13,37.943181818181856,11.999999999999773,37.94318181818186,,0.0,37.943181818181856,,,29.599999999999852,0.0,29.0,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,0.936530966876995,0.031216336333978856,0.007414140818195716,0.03968816442239448,0.003556420162171517,,,,,,,,,,,,0.0,0.0,1.0,,0.1,0.16078264568268824,538,0.5985316525361107,0.29945085130876914,587,0,0.33333333333333337,0.3516279069767442,458,0,0.20368120572274714,0.2498330011774979,613,68.17135273216553,0.9087398223130314,549.0,542.2228193634043,0.5869000316384434,468,rbio,0.7581440781440781,0.7756722974534543,0.236597456063109,2,351.5,0.9999999999617092,0.9296198506194746,0.7210834805765982,4.335896238135252e-05,0.029411764705881666,0.0002735631929856894,0.999999999974566,0.999999999969819,0.999999999969819,0.9999999999698195,,0.03508771956477144,,,,,1.0,,0.0,0.0,0.25714285714285706,0.0,1.6432581454618789,0.8803840782557192,559,1.2302094612892343,0.7905430633993116,516,30.405591591021544,0.979648198399584,537.5,536.64,0.8099378876870744,342,704.7555555555556,800.5,438.966706050773,270,0.697029130312819,0.8131655370048468,0.26812994767957266,3,257.25,166
db20,1,reflect,9.903969023457525e-27,314.70906302511406,4644655.154233561,0.5142857142857142,110.6931534553173,101,smoothed,7.675268561527419e-14,-1.0036591557849315e-10,5.983065023164511,15532.588751121006,0.9807447099258306,0.00025526087506728333,1.0,481.40000000000003,,,,[],[],8,143.12500000000006,31.800000000000125,541.1999999999998,"[17, 27, 38, 50, 66, 74, 86, 93]","[119.00000000000011, 68.19999999999982, 75.00000000000023, 541.1999999999998, 39.2000000000001, 203.20000000000016, 31.800000000000125, 67.40000000000015]","[1, 20, 33, 1, 59, 59, 79, 79]","[33, 33, 41, 100, 70, 100, 88, 100]",20813045.680000007,541.1999999999998,-541.1999999999998,0.0,,,,DWT,mdp.39015035518102,0.0,,0.0,15.5,3.0,0.0,29.0,,2.2737367544323206e-13,37.943181818181856,11.999999999999773,37.94318181818191,,0.0,37.943181818181856,,,29.60000000000008,0.0,29.0,2.2737367544323206e-13,2.2737367544323206e-13,,5.684341886080802e-14,0.9123311529453149,0.7878465592931236,0.7605275650262805,0.09638554216867352,0.005636826214325846,,,,,,,,,,,,0.0,0.0,1.0,,0.1,0.16078264568268824,517,1.3623947012800908,0.6816185098786662,52,0,0.33333333333333337,0.3516279069767442,545,0,0.5125455291295437,0.6286823928018501,59,274.7827930081018,0.6321515488512693,293.25,100.12761230331813,0.6197906338633856,400,db,0.7473894993894994,0.8582716250531893,0.21934586291139363,3,300.75,0.9999999999617096,0.9073344612258886,0.9059252153754256,0.0044476746383110876,0.07142857142857062,0.00033835260856338056,0.9999999999745924,0.999999999969819,0.999999999969819,0.9999999999698215,,0.03508771956477144,,,,,1.0,,0.0,0.0,0.25714285714285706,0.0,1.6432581454618873,0.8803840782557237,507,1.328293891345768,0.8535729524130146,169,239.00209204105306,0.8400253734664973,338.0,253.5,0.8068935434936235,366,628.9466666666667,572.5,423.128555443935,450,0.6220513547200477,0.783826094933622,0.32941622321588,2,275.0,167
sym15,1,zero,3.772680161572986e-22,268.90065587494,3756024.682659521,0.5769230769230769,23.206419860455505,101,smoothed,1.3739909100463186e-11,1.7877277436181586e-10,5.541243053084196,44071.41727810524,0.9948263736490712,0.00025526087506749025,1.0,481.40000000000134,,,,[],[],8,143.12499999995953,31.799999999981424,541.1999999999159,"[17, 27, 38, 50, 66, 74, 86, 93]","[118.99999999995867, 68.19999999997043, 74.99999999996265, 541.1999999999159, 39.19999999997788, 203.19999999994343, 31.799999999981424, 67.39999999996576]","[0, 20, 33, 0, 59, 59, 79, 79]","[33, 33, 41, 100, 70, 100, 88, 100]",20813045.679999694,541.1999999999931,-541.1999999999931,0.0,,,,DWT,mdp.39015035518102,3.129243850708008e-07,,0.0,15.5,3.0,0.0,29.0,,6.934897101018578e-12,37.943181818141326,12.000000000324007,37.943181818164916,,0.0,37.943181818141326,,,29.599999999981378,0.0,20.0,8.412825991399586e-11,6.934897101018578e-12,,1.3642420526593924e-12,0.38558883729320603,0.012258876271558299,0.019265059406020406,0.8887859128822975,0.1837783877369258,,,,,,,,,,,,0.018518518518518517,0.0,0.0,,0.009259259259259259,0.014887282007656316,587,0.6761409904624023,0.3382795117698561,456,0,0.00617283950617284,0.0065116279069767444,588,0,0.29793541471800167,0.3654441191662095,319,128.30302672449574,0.8282422667677434,487.5,458.0832901346461,0.5878159125003375,459,sym,0.9544887860677335,0.9379294513705096,0.05047901434143368,6,345.75,0.9999999999626334,0.4222622351531391,0.7164522489670376,0.00011266483960085342,0.6586538461538458,0.005886157879171373,0.9999999999724178,0.999999999968205,0.999999999968205,0.9999999999691446,,0.03508771957045977,,,,,1.0,,0.007856341189674522,0.0,0.0,0.0,1.6214720303434589,0.8687120540334312,595,1.1774557995971997,0.7566431116985282,609,9.899494936611665,0.9933738320370739,602.0,601.9186046511628,0.7952143591242933,404,1011.0847953216374,1049.0,328.6931759747421,342,1.0,0.6088889186060837,0.11733332441817487,5,304.25,168
rbio6.8,1,zero,7.373409624821567e-23,275.9904721433949,3750623.631136346,0.5677966101694916,38.21146047942409,101,smoothed,5.936584557275638e-12,1.3890510963670542e-11,5.546419911281573,35464.66366848778,0.9917021915689674,0.0002552608750673777,1.0,481.4000000000001,,,,[],[],8,143.1249999999823,31.799999999990803,541.1999999999647,"[17, 27, 38, 50, 66, 74, 86, 93]","[118.99999999998147, 68.19999999998652, 74.99999999998266, 541.1999999999647, 39.199999999988734, 203.1999999999755, 31.799999999990803, 67.39999999998798]","[0, 20, 33, 0, 59, 59, 79, 79]","[33, 33, 41, 100, 70, 100, 88, 100]",20813045.67999988,541.1999999999988,-541.1999999999988,0.0,,,,DWT,mdp.39015035518102,1.2665987014770508e-07,,0.0,15.5,3.0,0.0,29.0,,1.2505552149377763e-12,37.94318181816409,12.000000000141881,37.943181818174146,,0.0,37.94318181816409,,,29.599999999990757,0.0,20.0,3.5356606531422585e-11,1.2505552149377763e-12,,1.1368683772161603e-13,0.46711331000737555,0.021346490121781258,0.014759703002969166,0.773330610577905,0.13005437008119664,,,,,,,,,,,,0.007495590828924162,0.0,0.0,,0.003747795414462081,0.006025804622146604,611,0.6596750748304411,0.3300414638192147,484,0,0.0024985302763080542,0.002635658914728682,605,0,0.28132089675824556,0.34506494441479185,373,113.13524355095248,0.8485471973882832,518.25,497.720773385657,0.5773860484933384,489,rbio,0.7581440781440781,0.7756722974534543,0.236597456063109,2,367.25,0.9999999999621311,0.4973373834444097,0.7186723166543784,8.63168670461557e-05,0.5730932203389836,0.004213048101973878,0.9999999999735085,0.9999999999691116,0.9999999999691116,0.9999999999695122,,0.03508771956726457,,,,,1.0,,0.003179947624392069,0.0,0.0,0.0,1.6191338335602017,0.8674593529739578,613,1.1887042541923802,0.7638714642953802,590,16.263455967290593,0.9891141526323356,601.5,601.2801330008313,0.7932518554326337,412,704.7555555555556,800.5,438.966706050773,270,0.697029130312819,0.8131655370048468,0.26812994767957266,3,309.75,169
sym13,1,zero,2.2567633309794112e-23,281.1322955928073,3756621.1144577335,0.5634920634920635,25.975490886681687,101,smoothed,3.510758240776844e-12,-1.5224732585752013e-11,5.540363280155899,41670.116482740865,0.9932911899448189,0.00025526087506732876,1.0,481.40000000000015,,,,[],[],8,143.12499999999002,31.799999999996317,541.19999999998,"[17, 27, 38, 50, 66, 74, 86, 93]","[118.9999999999904, 68.19999999999231, 74.99999999999125, 541.19999999998, 39.19999999999396, 203.19999999998623, 31.799999999996317, 67.39999999998969]","[0, 20, 33, 0, 59, 59, 79, 79]","[33, 33, 41, 100, 70, 100, 88, 100]",20813045.679999907,541.1999999999975,-541.1999999999975,0.0,,,,DWT,mdp.39015035518102,1.0058283805847168e-07,,0.0,15.5,3.0,0.0,29.0,,2.5011104298755527e-12,37.94318181817182,12.000000000080036,37.943181818177464,,0.0,37.94318181817182,,,29.59999999999627,0.0,20.0,2.000888343900442e-11,2.5011104298755527e-12,,1.7053025658242404e-13,0.5262381772296467,0.010714496197114641,0.01976258064045616,0.7188755020080317,0.16878928357775538,,,,,,,,,,,,0.005952380952380952,0.0,0.0,,0.002976190476190476,0.004785197788175244,620,0.6860473589908882,0.3432357584055418,447,0,0.0019841269841269845,0.0020930232558139536,620,0,0.28887600793060103,0.3543319560260081,343,136.66626016199706,0.8170465058072328,507.5,477.41841841590474,0.568831151163322,511,sym,0.9544887860677335,0.9379294513705096,0.05047901434143368,6,384.75,0.9999999999619125,0.5517849379839707,0.7160749630967581,0.00011557441537190984,0.5327380952380952,0.00541935703637429,0.9999999999741496,0.9999999999694196,0.9999999999694196,0.9999999999696443,,0.035087719566179565,,,,,1.0,,0.0025252525252525255,0.0,0.0,0.0,1.6188064860105058,0.8672839748256101,626,1.2044292124448088,0.7739764562173846,567,41.71930009000631,0.9720754350133827,596.5,595.0410729253982,0.7864058567302522,423,1011.0847953216374,1049.0,328.6931759747421,342,1.0,0.6088889186060837,0.11733332441817487,5,318.5,170
