wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,spectral_centroid_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
db9,1,zero,2.932641862609452e-27,318.58256633655446,1306641.4137869566,0.5813953488372093,204.32687613449946,69,raw,4.036706556782019e-14,-6.884481873470378e-11,5.177166381397858,25411.885884261763,0.7881016057245109,1.3207638667392629e-05,1.0,323.0,,,,[],[],16,213.18749999999997,25.000000000000114,450.0,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.0, 268.0, 188.99999999999997, 25.000000000000114, 450.0, 203.99999999999994, 45.00000000000006, 52.0, 357.0, 49.0, 287.99999999999994, 41.999999999999886, 205.99999999999991, 407.9999999999999, 108.99999999999997, 370.00000000000006]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.00000000000006,-460.00000000000006,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34,6.0,0.0,34,,5.684341886080802e-14,79.31250000000003,485.99999999999955,79.3125,,0.0,79.31250000000003,,,16.999999999999886,0.0,34,0.0,5.684341886080802e-14,,0.0,0.9304905622379387,0.8034920316851921,0.00022538236724114515,0.25216598267213863,0.003529484844271058,,,,,,,0.0,0.0,0.0,607,1.0624312313755437,0.7250085899805304,341,0,0.0,0.0,342,0,0.39798068876135634,0.6773110439461496,355,130.6557180787227,0.7896043187138121,411.25,387.5640090755087,0.5636829967160042,430,db,361.0980392156863,403.0,158.96390539935234,153,0.9607397529157442,0.8667375194865046,0.06746091711302768,5,323.75
sym4,1,periodic,5.081801678095245e-21,256.1949795105287,1369314.6269089992,0.631578947368421,294.6220985944054,69,raw,5.5871828902562123e-11,9.991974665994697e-16,5.259669315465329,17334.204913865506,0.5907513365131862,1.320763866738619e-05,1.0,322.99999999997715,,,,[],[],16,213.18750000012756,25.000000000080036,450.0000000002065,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.00000000033026, 268.00000000010664, 189.00000000007165, 25.000000000080036, 450.0000000002065, 204.0000000001611, 45.00000000010738, 52.00000000009152, 357.000000000127, 49.00000000007458, 288.0000000001659, 42.00000000001876, 206.0000000000864, 408.0000000002623, 108.9999999999248, 370.0000000002259]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.000000683,460.00000000008066,-460.00000000008066,0.0,,,,DWT,inu.32000013032828,6.826594471931458e-07,,0.0,34,6.0,0.0,34,,8.066081136348657e-11,79.31249999987244,486.0000000020409,79.31249999991279,,0.0,79.31249999987244,,,16.999999999919964,0.0,34,2.0651214072131552e-10,8.066081136348657e-11,,2.2851054382044822e-11,0.25549962585465125,0.8321929141734797,0.0008013882742670558,0.5345717234262123,0.0008193652341514216,,,,,,,0.049164933932523976,0.024582466966261988,0.049164933932523976,97,0.7839533622008097,0.5349738457931297,517,0,0.049164933932523976,0.049164933932523976,97,0,0.3247770033925524,0.5527279524595649,503,238.5141505236115,0.615919242313025,303.5,162.9934447097289,0.5635956920099747,431,sym,375.8541666666667,399.5,183.40489689834808,144,1.0,1.0,0.0,6,324.75
bior3.9,1,antisymmetric,1.677461267502141e-27,321.008631622445,1612773.4858717003,0.6022727272727273,232.3420123680827,69,raw,2.9528714417276615e-14,-6.945843900041408e-11,5.318026000252331,66231.59371300445,0.902691796288557,1.3207638667392627e-05,1.0,322.99999999999994,,,,[],[],16,213.1875,24.999999999999943,450.0,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[348.9999999999999, 268.0, 189.00000000000006, 24.999999999999943, 450.0, 204.0000000000001, 45.0, 52.0, 357.0, 49.0, 288.0, 42.0, 205.99999999999994, 408.0000000000001, 109.00000000000006, 369.9999999999999]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.0,-460.0,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34,6.0,0.0,34,,0.0,79.3125,486.0,79.3125,,0.0,79.3125,,,17.000000000000057,0.0,34,0.0,0.0,,5.684341886080802e-14,0.956738926093024,0.852493869180826,0.0030389269912820733,0.3696524064171123,0.017224788121469284,,,,,,,0.0,0.0,0.0,380,1.1565606315573012,0.7892429815214603,233,0,0.0,0.0,610,0,0.43982978336074274,0.7485327256803308,240,176.3488493488593,0.7160243971838014,365.75,314.2323193266514,0.563527496498503,432,bior,292.162962962963,301.0,176.53037485058104,135,0.7773306480916924,0.9625172382852065,0.16711337485025335,4,325.0
db9,1,smooth,3.635802748329932e-27,317.64915349769103,8610143.037736628,0.6395348837209303,341.1510873698054,69,raw,4.5412948763797726e-14,-6.868616786448484e-11,3.8157081165631994,377020.4685346143,0.9875100312886133,1.3207638667392632e-05,1.0,323.0,,,,[],[],16,213.18749999999997,25.000000000000114,450.0,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.0, 267.9999999999999, 188.99999999999997, 25.000000000000114, 450.0, 203.99999999999994, 45.00000000000006, 52.0, 357.0, 49.0, 287.99999999999994, 41.999999999999886, 205.9999999999999, 407.99999999999994, 108.99999999999994, 370.0]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.00000000000006,-460.00000000000006,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34,6.0,0.0,34,,5.684341886080802e-14,79.31250000000003,485.99999999999955,79.31250000000003,,0.0,79.31250000000003,,,16.999999999999886,0.0,34,0.0,5.684341886080802e-14,,0.0,0.9203916749722145,0.3298718615252819,0.06734911622107097,0.5793433652530781,0.12149667349895571,,,,,,,0.0,0.0,0.0,603,1.0311815093573187,0.7036836173812371,384,0,0.0,0.0,327,0,0.4036905382941202,0.6870284605370102,340,128.666234887013,0.7928079953510258,413.5,389.7943305621757,0.5634732408317126,433,db,361.0980392156863,403.0,158.96390539935234,153,0.9607397529157442,0.8667375194865046,0.06746091711302768,5,326.0
db17,1,smooth,6.301375179838473e-27,315.2608032536319,52243975.18827326,0.6078431372549019,313.0842192040318,69,raw,6.034464393556792e-14,-6.628497750682549e-11,3.6835847699420476,1747749.719643694,0.9977022421664618,1.3207638667392627e-05,1.0,323.0,,,,[],[],16,213.1875,25.000000000000057,450.00000000000017,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[348.99999999999994, 267.9999999999999, 189.00000000000023, 25.000000000000057, 450.00000000000017, 204.00000000000009, 45.0, 51.99999999999977, 357.0, 49.00000000000006, 287.9999999999999, 42.00000000000006, 206.00000000000003, 408.0, 109.00000000000003, 369.9999999999999]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.00000000000006,-460.00000000000006,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34,6.0,0.0,34,,5.684341886080802e-14,79.3125,486.0,79.31250000000003,,0.0,79.3125,,,16.999999999999943,0.0,34,1.7053025658242404e-13,5.684341886080802e-14,,0.0,0.8945513620243153,0.28390917318947295,0.4683712405526321,0.4009996155324871,0.581386119146756,,,,,,,0.0,0.0,0.0,550,1.3058253179573391,0.8911019787204283,44,0,0.0,0.0,457,0,0.5258435020891328,0.8949168173480297,33,271.17644932159334,0.5633229479523456,271.0,70.13032307567109,0.5634650166492807,434,db,361.0980392156863,403.0,158.96390539935234,153,0.9607397529157442,0.8667375194865046,0.06746091711302768,5,326.75
db6,1,reflect,1.970460213574664e-27,320.30947993103126,1396198.8316851165,0.65,279.9712199187563,69,raw,2.749491455767345e-14,-6.753209103038696e-11,5.31202155369982,15764.184364558201,0.618585918270493,1.3207638667392627e-05,1.0,323.0,,,,[],[],16,213.1875,24.999999999999943,450.0000000000001,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.0, 268.0, 189.0000000000001, 24.999999999999943, 450.0000000000001, 203.99999999999994, 45.00000000000006, 51.99999999999994, 356.99999999999994, 49.0, 288.0, 42.0, 206.0, 407.99999999999994, 109.00000000000006, 370.0]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.0000000000001,-460.0000000000001,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34,6.0,0.0,34,,1.1368683772161603e-13,79.3125,486.0,79.3125,,0.0,79.3125,,,17.000000000000057,0.0,34,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,0.9491745839078176,0.8504050596510959,0.0010484708791844578,0.6382352941176471,0.0002926121357606343,,,,,,,0.0,0.0,0.0,610,1.2506426781111937,0.8534450587008063,123,0,0.0,0.0,378,0,0.48783120413830117,0.8302248613438323,121,234.73247183407184,0.6220089020385317,308.0,193.42929375512674,0.5630173334669308,435,db,361.0980392156863,403.0,158.96390539935234,153,0.9607397529157442,0.8667375194865046,0.06746091711302768,5,327.5
db10,1,symmetric,3.1320407473624907e-27,318.29688259836894,1489388.151773359,0.6363636363636364,320.809829544861,69,raw,3.955612005418095e-14,-6.984091083239743e-11,5.530829838914766,17106.240492788955,0.5570210414850821,1.3207638667392627e-05,1.0,323.00000000000006,,,,[],[],16,213.18749999999994,25.0,450.0,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.0000000000001, 267.99999999999983, 189.0, 25.0, 450.0, 204.00000000000014, 45.0, 51.99999999999983, 357.0, 48.99999999999994, 288.0, 41.99999999999983, 206.00000000000003, 408.0, 108.99999999999986, 369.99999999999994]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.0,-460.0,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34,6.0,0.0,34,,0.0,79.31250000000006,485.9999999999991,79.31250000000003,,0.0,79.31250000000006,,,17.0,0.0,34,0.0,0.0,,5.684341886080802e-14,0.9273996599646216,0.926523454134886,0.001904938836843345,0.5614973262032084,0.0007428815440634702,,,,,,,0.0,0.0,0.0,596,1.2455500755635465,0.8499698402740846,133,0,0.0,0.0,405,0,0.4836136521367246,0.8230471398368526,134,225.78012903412616,0.6364249129885247,317.0,209.11236717762563,0.5629789621303332,436,db,361.0980392156863,403.0,158.96390539935234,153,0.9607397529157442,0.8667375194865046,0.06746091711302768,5,328.25
sym2,1,periodization,5.8730941512043095e-21,255.5664870031676,1345514.2143464368,0.6428571428571429,315.9412432835696,69,raw,5.7904446820328645e-11,-1.3285228473389923e-10,5.139480450125495,15111.808163257803,0.6155154508591637,1.3207638667403154e-05,0.9999999999999998,323.0000000000109,,,,[],[],16,213.18749999985812,24.999999999962995,449.99999999976006,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[348.99999999969117, 267.99999999989035, 188.9999999998995, 24.999999999962995, 449.99999999976006, 203.99999999981873, 44.999999999908994, 51.99999999995083, 356.9999999998258, 48.999999999934914, 287.9999999998204, 41.99999999997107, 205.9999999999352, 407.9999999995862, 109.00000000003729, 369.99999999973625]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764699.999999088,459.99999999992167,-459.99999999992167,0.0,,,,DWT,inu.32000013032828,9.117648005485535e-07,,0.0,34,6.0,0.0,34,,7.833023119019344e-11,79.31250000014188,485.9999999977299,79.31250000014188,,0.0,79.31250000014188,,,17.000000000037005,0.0,34,2.3993607101147063e-10,7.833023119019344e-11,,1.0913936421275139e-11,0.24869976761944568,0.7903819587267538,0.0005826476426196252,0.5980392156862747,7.37352646884618e-05,,,,,,,0.06566503454289356,0.03283251727144678,0.06566503454289356,77,0.7839473441367393,0.5349697390349535,518,0,0.06566503454289356,0.06566503454289356,77,0,0.32755546498795646,0.5574565304456084,501,249.80042033591536,0.5977448947891861,293.25,133.77686657216162,0.562761336283482,437,sym,375.8541666666667,399.5,183.40489689834808,144,1.0,1.0,0.0,6,329.25
db6,1,antisymmetric,2.0167400533476303e-27,320.2086573970272,1397195.5356908601,0.6375,273.73230532168674,69,raw,2.8267243618282255e-14,-6.774536487341745e-11,5.293627699060081,43322.369194936866,0.8178444404327276,1.3207638667392627e-05,1.0,323.0,,,,[],[],16,213.1875,24.999999999999943,450.0000000000001,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.0, 268.0, 189.0000000000001, 24.999999999999943, 450.0000000000001, 203.99999999999994, 45.00000000000006, 51.99999999999994, 356.99999999999994, 49.0, 288.0, 42.0, 206.0, 407.9999999999999, 109.00000000000009, 369.99999999999994]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.0000000000001,-460.0000000000001,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34,6.0,0.0,34,,1.1368683772161603e-13,79.3125,486.0,79.3125,,0.0,79.3125,,,17.000000000000057,0.0,34,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,0.9480837531817355,0.844006258608577,0.0010576312104690012,0.5678921568627447,0.00953857980913446,,,,,,,0.0,0.0,0.0,609,1.2223544914873161,0.8341410532352196,158,0,0.0,0.0,385,0,0.4741156759345322,0.8068828274504791,153,217.34975653693903,0.6500003920500177,326.25,233.85658254398143,0.562319036604719,438,db,361.0980392156863,403.0,158.96390539935234,153,0.9607397529157442,0.8667375194865046,0.06746091711302768,5,329.75
bior3.9,1,periodic,1.6477818050390433e-27,321.0861596033533,1579791.0435305098,0.6022727272727273,241.77722099216726,69,raw,2.903957267889104e-14,-6.996381252122346e-11,5.366912889583963,21601.773676553217,0.7224680266899011,1.3207638667392627e-05,1.0,322.99999999999994,,,,[],[],16,213.1875,24.999999999999943,450.0,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.0, 268.0, 189.00000000000006, 24.999999999999943, 450.0, 204.0000000000001, 45.0, 52.0, 357.0, 49.0, 288.0, 42.0, 205.99999999999994, 408.00000000000006, 109.0, 370.0]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.0,-460.0,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34,6.0,0.0,34,,0.0,79.3125,486.0,79.3125,,0.0,79.3125,,,17.000000000000057,0.0,34,0.0,0.0,,5.684341886080802e-14,0.9575777257179414,0.8695004990878016,0.002735797780726479,0.3696524064171123,0.002251165008576853,,,,,,,0.0,0.0,0.0,384,1.1594262124353043,0.7911984687948779,232,0,0.0,0.0,611,0,0.4403435188024317,0.7494070361635994,238,177.6595527031031,0.713913763763119,366.25,313.65529592066497,0.5620696032986288,439,bior,292.162962962963,301.0,176.53037485058104,135,0.7773306480916924,0.9625172382852065,0.16711337485025335,4,330.25
coif2,1,periodization,3.763418482110438e-27,317.4993314996855,1327343.4514408335,0.6285714285714286,308.9930953709459,69,raw,4.702503054724896e-14,-7.159373094367565e-11,5.209837734531701,15111.808163265308,0.5744220642298923,1.3207638667392624e-05,1.0,323.0000000000001,,,,[],[],16,213.1875,24.999999999999943,450.0,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.00000000000006, 268.0, 189.00000000000003, 24.999999999999943, 450.0, 204.00000000000006, 45.0, 52.0, 356.99999999999994, 48.99999999999983, 288.00000000000017, 42.00000000000017, 206.00000000000006, 408.0, 109.0, 370.0000000000002]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.0,-460.0,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34,6.0,0.0,34,,0.0,79.3125,486.0,79.31249999999997,,0.0,79.3125,,,17.000000000000057,0.0,34,0.0,0.0,,1.1368683772161603e-13,0.918770703624075,0.8148576476796598,0.0004156470015576521,0.5176470588235292,7.373526469097976e-05,,,,,,,0.0,0.0,0.0,364,1.165987387150342,0.7956758484955918,224,0,0.0,0.0,619,0,0.4503529584787026,0.7664417924417269,221,186.97415151120043,0.6989144098048302,357.0,299.5820629950897,0.5620175913758451,440,coif,212.88888888888889,210.0,126.92181240687695,45,0.566413539530329,0.6920306630483438,0.39590132341426654,2,330.5
db7,1,antireflect,1.835827952416945e-27,320.61683685200023,1521336.8904160517,0.6585365853658537,295.8201763672976,69,raw,3.0996139632433374e-14,-6.814726560833177e-11,5.314700677095493,46430.97192376881,0.8585378385997302,1.3207638667392627e-05,1.0,322.99999999999994,,,,[],[],16,213.18750000000003,24.999999999999886,449.99999999999994,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.00000000000006, 268.0, 189.00000000000003, 24.999999999999886, 449.99999999999994, 204.00000000000003, 45.000000000000114, 52.0, 357.0000000000001, 49.000000000000114, 288.00000000000006, 42.0, 206.00000000000006, 408.0, 108.99999999999997, 370.0]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,459.99999999999994,-459.99999999999994,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34,6.0,0.0,34,,5.684341886080802e-14,79.31249999999997,486.00000000000045,79.31249999999997,,0.0,79.31249999999997,,,17.000000000000114,0.0,34,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.952499975166615,0.8513370653624073,0.002198567665867681,0.6862745098039217,0.010581538208501102,,,,,,,0.0,0.0,0.0,560,1.2770102208190757,0.8714384067833381,72,0,0.0,0.0,455,0,0.5005783312414626,0.8519188033097794,80,252.80872215965968,0.5929006084385513,291.75,131.69849246231155,0.5615469225767635,441,db,361.0980392156863,403.0,158.96390539935234,153,0.9607397529157442,0.8667375194865046,0.06746091711302768,5,332.0
sym10,1,zero,6.874121306321413e-24,284.8829847158156,1323387.1154365095,0.5681818181818182,151.57230180702595,69,raw,1.9930208852030402e-12,-7.490463804771644e-11,5.11165623504558,26017.0077479341,0.8210348500495519,1.3207638667392226e-05,1.0,322.99999999999966,,,,[],[],16,213.18750000000503,25.00000000000091,450.0000000000091,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.00000000001125, 268.0000000000042, 189.00000000000415, 25.00000000000091, 450.0000000000091, 204.00000000000688, 45.000000000002956, 52.000000000001364, 357.00000000000693, 49.000000000002274, 288.0000000000068, 42.00000000000114, 206.00000000000216, 408.0000000000111, 108.99999999999923, 370.00000000001]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.000000037,460.0000000000028,-460.0000000000028,0.0,,,,DWT,inu.32000013032828,3.725290298461914e-08,,0.0,34,6.0,0.0,34,,2.7853275241795927e-12,79.31249999999497,486.0000000000805,79.31249999999675,,0.0,79.31249999999497,,,16.99999999999909,0.0,34,9.094947017729282e-12,2.7853275241795927e-12,,3.410605131648481e-13,0.5658841828096133,0.7807025511230873,0.00037928580679598705,0.1778074866310162,0.003732507547849075,,,,,,,0.0026829431886779796,0.0013414715943389898,0.0026829431886779796,180,0.8026874258222557,0.5477580681029397,506,0,0.0026829431886779796,0.0026829431886779796,181,0,0.3057012027836724,0.5202634364934232,532,195.72152836789994,0.6848284567344607,349.75,267.80212505459696,0.560811973938889,442,sym,375.8541666666667,399.5,183.40489689834808,144,1.0,1.0,0.0,6,333.0
sym2,1,antireflect,6.092007277542123e-21,255.4075524988849,1440331.4455268527,0.6388888888888888,299.1172511558554,69,raw,5.4575706273048427e-11,-1.9665291618014178e-10,5.122969503846504,21423.165245882905,0.7111223610452155,1.3207638667404411e-05,1.0,323.00000000001097,,,,[],[],16,213.18749999985147,24.999999999962938,449.9999999997601,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[348.9999999996913, 267.99999999989046, 188.99999999989956, 24.999999999962938, 449.9999999997601, 203.99999999981867, 44.99999999990905, 51.999999999950944, 356.9999999998258, 48.9999999999348, 287.9999999998204, 41.99999999997107, 205.99999999993514, 407.99999999947966, 109.00000000003732, 369.99999999973625]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764699.999999132,459.99999999992167,-459.99999999992167,0.0,,,,DWT,inu.32000013032828,8.67992639541626e-07,,0.0,34,6.0,0.0,34,,7.833023119019344e-11,79.31250000014853,485.9999999976235,79.31250000014853,,0.0,79.31250000014853,,,17.000000000037062,0.0,34,2.398792275926098e-10,7.833023119019344e-11,,1.0970779840135947e-11,0.24698020519802144,0.7846381784081508,0.0014540771182619452,0.5757080610021783,0.0021912406054881086,,,,,,,0.06251257629619693,0.031256288148098464,0.06251257629619693,83,0.7723939715250857,0.5270856575628288,520,0,0.06251257629619693,0.06251257629619693,83,0,0.32219435246642014,0.5483326186046198,506,248.32639811345067,0.6001185215564402,298.0,142.87884487682328,0.5601236730165453,443,sym,375.8541666666667,399.5,183.40489689834808,144,1.0,1.0,0.0,6,333.75
bior3.7,1,reflect,8.495003000223487e-28,323.96352126776065,1532100.9325289736,0.6071428571428571,235.3560373452208,69,raw,1.61674216687443e-14,-6.946399011553719e-11,5.260495519781573,20823.631256106582,0.7457615570139356,1.3207638667392627e-05,1.0,323.0,,,,[],[],16,213.1875,25.000000000000057,450.00000000000006,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[348.99999999999994, 268.0, 189.0, 25.000000000000057, 450.00000000000006, 203.99999999999994, 45.0, 52.0, 357.0, 49.0, 288.0, 41.99999999999994, 206.0, 408.0, 109.0, 369.9999999999999]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.00000000000006,-460.00000000000006,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34,6.0,0.0,34,,5.684341886080802e-14,79.3125,486.0,79.31250000000001,,0.0,79.3125,,,16.999999999999943,0.0,34,5.684341886080802e-14,5.684341886080802e-14,,0.0,0.9887088071234094,0.8324803317454711,0.002297495924555251,0.3970588235294114,0.001990092673478809,,,,,,,0.0,0.0,0.0,423,1.170233764590215,0.7985735985139356,222,0,0.0,0.0,597,0,0.44450711019926525,0.7564929237837535,231,178.46638338914138,0.7126145195021878,368.25,310.7371275020735,0.5598096752100311,444,bior,292.162962962963,301.0,176.53037485058104,135,0.7773306480916924,0.9625172382852065,0.16711337485025335,4,334.0
db7,1,reflect,1.876802988421468e-27,320.52096977066805,1411032.4289645972,0.6585365853658537,295.8201763672976,69,raw,3.24378205455698e-14,-6.805178642821399e-11,5.335877231996089,15988.908766432156,0.6253008885888911,1.3207638667392627e-05,1.0,322.99999999999994,,,,[],[],16,213.18750000000003,24.999999999999886,449.99999999999994,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.0, 268.0, 189.00000000000003, 24.999999999999886, 449.99999999999994, 204.00000000000003, 45.000000000000114, 52.0, 357.0000000000001, 49.000000000000114, 288.00000000000006, 42.0, 206.00000000000006, 408.0000000000001, 108.99999999999994, 370.0000000000001]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,459.99999999999994,-459.99999999999994,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34,6.0,0.0,34,,5.684341886080802e-14,79.31249999999997,486.00000000000045,79.31249999999997,,0.0,79.31249999999997,,,17.000000000000114,0.0,34,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.9514627590425615,0.8587039041370348,0.001184800887329824,0.6862745098039217,0.0003680087762844473,,,,,,,0.0,0.0,0.0,562,1.2754790153698015,0.8703935042325052,75,0,0.0,0.0,458,0,0.4995987965294264,0.8502517634329061,84,252.17636024549697,0.5939189045966232,294.75,136.98226329112768,0.5596406117186015,445,db,361.0980392156863,403.0,158.96390539935234,153,0.9607397529157442,0.8667375194865046,0.06746091711302768,5,335.0
