wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,avg_prominence_diff,prominence_max_diff,upper_envelope_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,max_autocorrelation_diff,prominence_threshold_diff,relative_num_peaks_diff,prominence_min_diff,distance_factor_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_array_alignment_score_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
coif7,1,antisymmetric,4.957735685041226e-27,323.0901447282403,1483167.632524765,0.6239669421487604,122.70810891273725,201,smoothed,4.520430464443922e-14,,6.253572378509316,38206.46521595263,0.9169774991160435,3.521571384532825e-05,0.9999999999999999,22,356.9232557061677,4.748819762573078,876.788484311118,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.4626959263092, 53.830972858479846, 110.24645928771982, 488.0774321461998, 305.9131259543865, 9.91784690409338, 644.3493931333433, 576.9131259543867, 629.2464592877197, 232.74409881286644, 501.24645928771986, 461.4107654795331, 166.57979262105314, 4.748819762573078, 474.5118023742673, 88.49763952514661, 490.51652332397424, 420.24173833801296, 876.788484311118, 153.84041475789377, 43.251180237426546, 577.9763952514654]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.2205954315,516.6221696796547,-516.6221696796547,DWT,mdp.39015067403850,1.1368683772161603e-13,3.410605131648481e-13,442.04449698701194,0.5909090909090909,47.5,0.5,38.5,5.743410960498977,126.35504113097795,11.802127862039939,442.04449698701194,0.9545454545454546,83.5,31867716.11273792,0.0,0.0,2.584513570760251,0.0,6.512903001677346e-14,9.90893647370861e-27,0.9616160998943467,0.8791142556977168,0.001146696067541128,0.41840925388053113,0.002822778665411063,,4.5037787226865876e-10,6.496458815199713e-15,3.727014429201597e-10,2.670850106568799e-11,0.9999999893262965,1.7477119889759744e-13,0.0,0.9999999957660771,1.0,1.0,1.0,1.0,0.999999991996702,0.999999991996702,1.0,1.0,2.1999999895998936,0.873561220987339,186,1.1855929488376336,0.6891054128959089,134,0,0,0.6249999981209842,0.9999999965164857,175,0,0,0.32330129774365884,0.6458419073055126,137,26.394443859772206,0.9720693715769606,158.0,154.7233971816165,0.9024368021905966,11,coif,482.8611111111111,525.0,240.53464955784978,144,0.6217564006024096,0.9391350191949009,0.283030013819843,5,9.5
db26,1,symmetric,2.4799471298287514e-27,326.0985541988171,1566816.1833415737,0.626984126984127,107.69829738251681,201,smoothed,3.556690597097664e-14,,6.1793477862416895,38334.3142326682,0.9634168191290648,3.521571384532825e-05,0.9999999999999999,22,356.92325570616765,4.748819762573191,876.7884843111178,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.4626959263089, 53.83097285847991, 110.24645928771986, 488.07743214619967, 305.9131259543865, 9.917846904093437, 644.349393133343, 576.9131259543867, 629.2464592877199, 232.74409881286635, 501.24645928772, 461.410765479533, 166.57979262105306, 4.748819762573191, 474.5118023742674, 88.49763952514658, 490.51652332397424, 420.2417383380129, 876.7884843111178, 153.84041475789377, 43.251180237426645, 577.9763952514655]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220595428,516.6221696796545,-516.6221696796545,DWT,mdp.39015067403850,5.684341886080802e-14,1.1368683772161603e-13,442.04449698701217,0.5909090909090909,47.5,0.5,38.5,5.743410960499034,126.35504113097886,11.802127862039953,442.04449698701217,0.9545454545454546,83.5,31867716.112737924,0.0,0.0,2.584513570760137,0.0,4.6551157342619243e-14,4.4549646363787236e-27,0.9727590295868017,0.8512797043874692,0.001442853414557672,0.43657053823574404,0.00285670283700873,,4.499539872124059e-10,3.2482294075998564e-15,3.7271089634927624e-10,2.6709510400044156e-11,0.9999999893263826,5.825706629919915e-14,0.0,0.9999999957661827,1.0,1.0,1.0,1.0,0.9999999919968883,0.9999999919968883,1.0,1.0,2.1999999895998807,0.8735612209873339,201,1.1857875930822095,0.6892185464993583,131,0,0,0.6249999981209861,0.9999999965164887,167,0,0,0.3235584040659469,0.646355515010541,135,32.593455375785695,0.9655095710309146,158.5,153.8216398601222,0.8988923516530234,12,db,331.03801169590645,303.0,231.16872832536382,342,0.4262612951807229,0.9025670460042726,0.4308469795722121,1,9.25
db28,1,antisymmetric,2.822002712886151e-27,325.537404151309,1558450.1979332266,0.609375,118.09663859016909,201,smoothed,3.6552297949051926e-14,,6.344293664801384,38477.207369157324,0.9361276154965318,3.521571384532826e-05,1.0,22,356.9232557061676,4.748819762573191,876.7884843111176,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.4626959263089, 53.830972858479896, 110.24645928771983, 488.0774321461997, 305.9131259543864, 9.917846904093352, 644.349393133343, 576.9131259543865, 629.2464592877197, 232.74409881286647, 501.24645928771963, 461.41076547953287, 166.57979262105312, 4.748819762573191, 474.5118023742673, 88.49763952514664, 490.5165233239742, 420.24173833801274, 876.7884843111176, 153.8404147578938, 43.25118023742662, 577.9763952514654]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220595428,516.6221696796545,-516.6221696796545,DWT,mdp.39015067403850,0.0,1.1368683772161603e-13,442.04449698701217,0.5909090909090909,47.5,0.5,38.5,5.743410960499091,126.35504113097977,11.802127862039935,442.04449698701217,0.9545454545454546,83.5,31867716.112737924,0.0,0.0,2.584513570760137,0.0,4.845068306767035e-14,5.207878565564475e-27,0.970680570657771,0.9131351404352626,0.0014132336779391467,0.33057624890446957,0.0028946188993056385,,4.499539872124059e-10,0.0,3.7272034977839277e-10,2.6708248732098948e-11,0.9999999893264686,5.825706629919915e-14,0.0,0.9999999957661827,1.0,1.0,1.0,1.0,0.9999999919968883,0.9999999919968883,1.0,1.0,2.199999989599925,0.8735612209873516,171,1.173070876572788,0.6818271747899562,173,0,0,0.6249999981209917,0.9999999965164978,155,0,0,0.3169571160821138,0.6331684710614254,198,17.764665303161028,0.9812014123776074,174.25,172.93245636854462,0.8984049389930365,13,db,331.03801169590645,303.0,231.16872832536382,342,0.4262612951807229,0.9025670460042726,0.4308469795722121,1,10.0
db35,1,symmetric,4.361078188334586e-27,323.6470396898535,1650846.1156915512,0.6111111111111112,108.04928438701259,201,smoothed,4.5827355177661695e-14,,6.367276263810308,38904.51247550401,0.9618908296659467,3.5215713845328254e-05,1.0,22,356.9232557061677,4.748819762573078,876.7884843111178,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.462695926309, 53.83097285847991, 110.24645928771977, 488.0774321461997, 305.9131259543864, 9.917846904093636, 644.3493931333433, 576.913125954386, 629.24645928772, 232.74409881286647, 501.2464592877197, 461.41076547953315, 166.57979262105306, 4.748819762573078, 474.5118023742673, 88.49763952514662, 490.51652332397424, 420.24173833801296, 876.7884843111178, 153.84041475789377, 43.25118023742659, 577.9763952514655]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220595428,516.6221696796547,-516.6221696796547,DWT,mdp.39015067403850,1.1368683772161603e-13,1.1368683772161603e-13,442.04449698701194,0.5909090909090909,47.5,0.5,38.5,5.743410960498977,126.35504113097795,11.802127862039905,442.04449698701194,0.9545454545454546,83.5,31867716.112737924,0.0,0.0,2.584513570760251,0.0,6.633007543037078e-14,8.595606820650012e-27,0.9636787982949565,0.9217537169988116,0.0017403610413096269,0.3410263901061448,0.003008002420936581,,4.5037787226865876e-10,6.496458815199713e-15,3.727014429201597e-10,2.6706103896592094e-11,0.9999999893262965,5.825706629919915e-14,0.0,0.9999999957661827,1.0,1.0,1.0,1.0,0.999999991996702,0.999999991996702,1.0,1.0,2.1999999895998874,0.8735612209873366,197,1.177568075007887,0.6844410936628139,163,0,0,0.6249999981209834,0.9999999965164845,185,0,0,0.31874389555174654,0.6367378259284043,184,14.127396551853895,0.9850503740192023,182.25,181.39520553960963,0.8960966155810297,14,db,331.03801169590645,303.0,231.16872832536382,342,0.4262612951807229,0.9025670460042726,0.4308469795722121,1,10.75
db28,1,periodic,3.279039678730913e-27,324.8855117007557,1690569.4887830175,0.63671875,109.49401900452587,201,smoothed,3.979569576029516e-14,,6.280659803954931,41419.45976622402,0.9607742436366866,3.521571384532826e-05,1.0,22,356.92325570616765,4.748819762573191,876.7884843111176,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.4626959263092, 53.830972858479925, 110.24645928771989, 488.07743214619967, 305.9131259543864, 9.917846904093352, 644.349393133343, 576.9131259543865, 629.2464592877197, 232.74409881286647, 501.24645928771963, 461.41076547953287, 166.57979262105312, 4.748819762573191, 474.5118023742673, 88.49763952514664, 490.5165233239742, 420.24173833801274, 876.7884843111176, 153.84041475789377, 43.25118023742665, 577.9763952514655]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220595427,516.6221696796545,-516.6221696796545,DWT,mdp.39015067403850,5.684341886080802e-14,1.1368683772161603e-13,442.04449698701217,0.5909090909090909,47.5,0.5,38.5,5.743410960499034,126.35504113097886,11.802127862039931,442.04449698701217,0.9545454545454546,83.5,31867716.112737924,0.0,0.0,2.584513570760137,0.0,5.470293366043932e-14,6.21388318815112e-27,0.9682660084731345,0.8892721603812477,0.0018810014788837475,0.49516597283085007,0.0036753325705245416,,4.499539872124059e-10,3.2482294075998564e-15,3.7271089634927624e-10,2.6707996398509906e-11,0.9999999893263826,5.825706629919915e-14,0.0,0.9999999957661827,1.0,1.0,1.0,1.0,0.9999999919968883,0.9999999919968883,1.0,1.0,2.1999999895998803,0.8735612209873337,202,1.2260727081745126,0.7126335734666304,64,0,0,0.624999998120986,0.9999999965164885,170,0,0,0.3368943536763851,0.672996036382542,74,68.92266197219412,0.9270659661669903,127.5,100.07164753645448,0.8960726656231777,15,db,331.03801169590645,303.0,231.16872832536382,342,0.4262612951807229,0.9025670460042726,0.4308469795722121,1,11.5
db15,1,constant,2.3678857097950422e-27,326.29937105488284,1760615.1970696659,0.6173913043478261,124.38214004037684,201,smoothed,3.2920045904308135e-14,,6.203612603561245,46065.47896250051,0.9599674474852882,3.521571384532826e-05,1.0,22,356.92325570616765,4.748819762573191,876.7884843111176,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.4626959263089, 53.83097285847989, 110.2464592877198, 488.07743214619967, 305.9131259543864, 9.917846904093352, 644.3493931333431, 576.9131259543865, 629.2464592877197, 232.74409881286647, 501.24645928771963, 461.410765479533, 166.57979262105306, 4.748819762573191, 474.5118023742672, 88.49763952514664, 490.516523323974, 420.2417383380128, 876.7884843111176, 153.8404147578938, 43.25118023742668, 577.9763952514655]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220595426,516.6221696796543,-516.6221696796543,DWT,mdp.39015067403850,5.684341886080802e-14,1.1368683772161603e-13,442.0444969870123,0.5909090909090909,47.5,0.5,38.5,5.743410960499034,126.35504113097886,11.802127862039914,442.0444969870123,0.9545454545454546,83.5,31867716.112737924,0.0,0.0,2.584513570760137,0.0,4.1448843847975386e-14,4.208301204331902e-27,0.9735028406039141,0.8603791185045548,0.0021289980183755,0.37882864001829036,0.0049081332326617174,,4.499539872124059e-10,3.2482294075998564e-15,3.7271089634927624e-10,2.6706734730564698e-11,0.9999999893263826,5.825706629919915e-14,0.0,0.9999999957661827,1.0,1.0,1.0,1.0,0.9999999919969813,0.9999999919969813,1.0,1.0,2.199999989599917,0.8735612209873483,174,1.1688504719242068,0.6793741375221488,187,0,0,0.6249999981209976,0.9999999965165072,145,0,0,0.31710681862540546,0.6334675239163404,195,21.94500702513748,0.9767777703437699,175.25,173.01429535554328,0.8956640174470172,16,db,331.03801169590645,303.0,231.16872832536382,342,0.4262612951807229,0.9025670460042726,0.4308469795722121,1,12.25
rbio3.1,1,symmetric,2.5422200451677652e-27,325.9908470328173,1636631.4105670052,0.7205882352941176,229.67574798716797,201,smoothed,3.492618024532234e-14,,6.534611958710356,52360.07965018991,0.6575035289994302,3.5215713845328274e-05,1.0,22,356.92325570616754,4.748819762573362,876.7884843111174,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.4626959263089, 53.8309728584799, 110.24645928771977, 488.0774321461996, 305.9131259543864, 9.917846904093409, 644.349393133343, 576.9131259543863, 629.2464592877197, 232.74409881286638, 501.2464592877197, 461.4107654795329, 166.57979262105306, 4.748819762573362, 474.5118023742672, 88.49763952514658, 490.51652332397407, 420.24173833801285, 876.7884843111174, 153.8404147578937, 43.25118023742663, 577.9763952514654]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220595424,516.6221696796545,-516.6221696796545,DWT,mdp.39015067403850,5.684341886080802e-14,3.410605131648481e-13,442.04449698701217,0.5909090909090909,47.5,0.5,38.5,5.743410960499148,126.35504113098159,11.802127862039928,442.04449698701217,0.9545454545454546,83.5,31867716.112737928,0.0,0.0,2.5845135707599667,0.0,4.531603971870714e-14,4.592036351304893e-27,0.972360090084102,0.9845053447738399,0.0016900339368087069,1.0,0.006578377708167069,,4.4931815962802663e-10,3.2482294075998564e-15,3.7272980320750936e-10,2.6707744064920864e-11,0.9999999893266406,1.7477119889759744e-13,0.0,0.9999999957662883,1.0,1.0,1.0,1.0,0.9999999919968883,0.9999999919968883,1.0,1.0,2.1999999895999354,0.8735612209873556,157,1.4791450944890656,0.8597275245860428,6,0,0,0.6249999981209774,0.9999999965164749,210,0,0,0.42359054950042335,0.8461844425470122,6,104.73896123219859,0.8891651203892078,94.75,11.612221537377827,0.8944502850623288,17,rbio,411.10370370370373,424.0,256.1236080452571,135,0.5293579317269077,1.0,0.3294494477911646,3,13.5
rbio3.1,1,zero,2.526144551298187e-27,326.0183964387834,1548643.010681739,0.7107843137254902,224.54101516179986,201,smoothed,3.464337716641284e-14,,6.574363973687721,49861.99354112069,0.6320792010615226,3.5215713845328274e-05,1.0,22,356.92325570616754,4.748819762573362,876.7884843111174,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.4626959263089, 53.8309728584799, 110.24645928771977, 488.0774321461996, 305.9131259543864, 9.917846904093409, 644.349393133343, 576.9131259543863, 629.2464592877197, 232.74409881286638, 501.2464592877197, 461.4107654795329, 166.57979262105306, 4.748819762573362, 474.5118023742672, 88.49763952514658, 490.51652332397407, 420.24173833801285, 876.7884843111174, 153.8404147578937, 43.25118023742663, 577.9763952514654]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220595424,516.6221696796545,-516.6221696796545,DWT,mdp.39015067403850,5.684341886080802e-14,3.410605131648481e-13,442.04449698701217,0.5909090909090909,47.5,0.5,38.5,5.743410960499148,126.35504113098159,11.802127862039928,442.04449698701217,0.9545454545454546,83.5,31867716.112737928,0.0,0.0,2.5845135707599667,0.0,4.4770884353670054e-14,4.556651858688923e-27,0.9724621310784384,0.9994125267032956,0.0013785113721761235,0.9409874379199535,0.0059155215986175505,,4.4931815962802663e-10,3.2482294075998564e-15,3.7272980320750936e-10,2.6707744064920864e-11,0.9999999893266406,1.7477119889759744e-13,0.0,0.9999999957662883,1.0,1.0,1.0,1.0,0.9999999919968883,0.9999999919968883,1.0,1.0,2.1999999895999354,0.8735612209873556,160,1.4626339814922404,0.8501307254905327,10,0,0,0.6249999981209774,0.9999999965164749,209,0,0,0.4171651612389324,0.833348784172173,10,102.71440989461995,0.8913075027570159,97.25,18.954229842709367,0.8941987249234815,18,rbio,411.10370370370373,424.0,256.1236080452571,135,0.5293579317269077,1.0,0.3294494477911646,3,14.25
rbio3.1,1,smooth,2.522125677830792e-27,326.02531118327937,1678443.385902131,0.7205882352941176,229.67574798716797,201,smoothed,3.450197562695809e-14,,6.510747906523447,53488.79050306014,0.6628704053069704,3.5215713845328274e-05,1.0,22,356.92325570616754,4.748819762573362,876.7884843111174,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.4626959263089, 53.8309728584799, 110.24645928771977, 488.0774321461996, 305.9131259543864, 9.917846904093409, 644.349393133343, 576.9131259543863, 629.2464592877197, 232.74409881286638, 501.2464592877197, 461.4107654795329, 166.57979262105306, 4.748819762573362, 474.5118023742672, 88.49763952514658, 490.51652332397407, 420.24173833801285, 876.7884843111174, 153.8404147578937, 43.25118023742663, 577.9763952514654]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220595424,516.6221696796545,-516.6221696796545,DWT,mdp.39015067403850,5.684341886080802e-14,3.410605131648481e-13,442.04449698701217,0.5909090909090909,47.5,0.5,38.5,5.743410960499148,126.35504113098159,11.802127862039928,442.04449698701217,0.9545454545454546,83.5,31867716.112737928,0.0,0.0,2.5845135707599667,0.0,4.449830667115151e-14,4.547805735534931e-27,0.9724877427887171,0.9755562193590186,0.0018380690619585831,1.0,0.006877876144999836,,4.4931815962802663e-10,3.2482294075998564e-15,3.7272980320750936e-10,2.6707744064920864e-11,0.9999999893266406,1.7477119889759744e-13,0.0,0.9999999957662883,1.0,1.0,1.0,1.0,0.9999999919968883,0.9999999919968883,1.0,1.0,2.1999999895999354,0.8735612209873556,156,1.4749409403417324,0.8572839326412557,7,0,0,0.6249999981209774,0.9999999965164749,212,0,0,0.4223942724792485,0.84379470319733,7,104.71707915458045,0.889188276026899,95.5,13.475203725261931,0.894065037484349,19,rbio,411.10370370370373,424.0,256.1236080452571,135,0.5293579317269077,1.0,0.3294494477911646,3,15.0
db15,1,symmetric,2.0770825374902855e-27,326.86844087517,1491699.9649379419,0.6260869565217392,123.1055243770755,201,smoothed,3.1629756856783564e-14,,6.118704600933414,39538.72473267891,0.9473235418400054,3.521571384532826e-05,1.0,22,356.9232557061676,4.748819762573191,876.7884843111176,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.4626959263089, 53.83097285847989, 110.24645928771986, 488.07743214619967, 305.9131259543864, 9.917846904093352, 644.3493931333431, 576.9131259543865, 629.2464592877197, 232.74409881286647, 501.24645928771963, 461.410765479533, 166.57979262105306, 4.748819762573191, 474.5118023742672, 88.49763952514664, 490.516523323974, 420.2417383380128, 876.7884843111176, 153.84041475789383, 43.251180237426674, 577.9763952514654]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220595426,516.6221696796546,-516.6221696796546,DWT,mdp.39015067403850,0.0,1.1368683772161603e-13,442.04449698701205,0.5909090909090909,47.5,0.5,38.5,5.743410960499091,126.35504113097977,11.802127862039917,442.04449698701205,0.9545454545454546,83.5,31867716.112737924,0.0,0.0,2.584513570760137,0.0,3.8961572494993696e-14,3.5682012617359815e-27,0.9756106337948265,0.8285382409248769,0.001176904755039895,0.43117021681972356,0.0031762878406798615,,4.499539872124059e-10,0.0,3.7272034977839277e-10,2.670698706415374e-11,0.9999999893264686,5.825706629919915e-14,0.0,0.9999999957661827,1.0,1.0,1.0,1.0,0.9999999919967951,0.9999999919967951,1.0,1.0,2.1999999895998874,0.8735612209873366,195,1.1739625549810273,0.6823454474553617,171,0,0,0.6249999981209801,0.9999999965164792,201,0,0,0.31995318344788365,0.6391535564150228,171,15.7797338380595,0.9833018689544344,184.5,183.49266970555624,0.8940318868581696,20,db,331.03801169590645,303.0,231.16872832536382,342,0.4262612951807229,0.9025670460042726,0.4308469795722121,1,15.25
rbio3.1,1,periodic,2.586427653309106e-27,325.9159750707659,1623585.196129102,0.7107843137254902,229.67574798716797,201,smoothed,3.506758178477708e-14,,6.575930550616875,52312.13118968841,0.6409202391295834,3.5215713845328274e-05,1.0,22,356.92325570616754,4.748819762573362,876.7884843111174,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.4626959263089, 53.8309728584799, 110.24645928771977, 488.0774321461996, 305.9131259543864, 9.917846904093409, 644.3493931333429, 576.9131259543863, 629.2464592877197, 232.74409881286638, 501.2464592877197, 461.4107654795329, 166.57979262105306, 4.748819762573362, 474.5118023742672, 88.49763952514658, 490.51652332397407, 420.24173833801285, 876.7884843111174, 153.8404147578937, 43.25118023742663, 577.9763952514654]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220595424,516.6221696796545,-516.6221696796545,DWT,mdp.39015067403850,5.684341886080802e-14,3.410605131648481e-13,442.04449698701217,0.5909090909090909,47.5,0.5,38.5,5.743410960499148,126.35504113098159,11.802127862039931,442.04449698701217,0.9545454545454546,83.5,31867716.112737928,0.0,0.0,2.5845135707599667,0.0,4.5588617401225676e-14,4.6893437059988096e-27,0.972082769786704,1.0,0.001643843868734486,0.9409874379199535,0.00656565479606587,,4.4931815962802663e-10,3.2482294075998564e-15,3.7272980320750936e-10,2.6707996398509906e-11,0.9999999893266406,1.7477119889759744e-13,0.0,0.9999999957662883,1.0,1.0,1.0,1.0,0.9999999919968883,0.9999999919968883,1.0,1.0,2.1999999895999354,0.8735612209873556,159,1.4630928208928111,0.850397417962762,9,0,0,0.6249999981209774,0.9999999965164749,211,0,0,0.4173256723387863,0.8336694287090086,9,103.80751417888784,0.8901507786466796,97.0,17.14891804395979,0.8937526380005885,21,rbio,411.10370370370373,424.0,256.1236080452571,135,0.5293579317269077,1.0,0.3294494477911646,3,16.5
